Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3566","46.8"
"1079000","0","3583","55.3"
"2159000","2285100","3578","64.3"
"3239000","2285100","3578","73.2"
"4324000","2285100","3578","82.2"
"5665000","2285100","3579","93.2"
"6744000","2285100","3586","102.5"
"7824000","2285100","3585","111.1"
"8903000","2285100","3591","119.6"
"9982000","2297900","3589","129.0"
"11318000","2297900","3593","139.6"
"12397000","2297900","3591","148.5"
"13478000","2297900","3590","157.5"
"14557000","2297900","3590","166.4"
"15643000","2297900","3592","175.8"
"16977000","2297900","3590","186.4"
"18057000","2282400","3590","195.3"
"19136000","2282400","3591","204.3"
"20217000","2282400","3592","212.8"
"21297000","2282400","3592","221.8"
"22632000","2282400","3591","232.8"
"23711000","2282400","3592","242.1"
"24791000","2282400","3591","250.7"
"25876000","2284500","3590","259.6"
"26956000","2284500","3590","268.6"
"28292000","2284500","3590","279.6"
"29371000","2284500","3591","288.9"
"30450000","2284500","3592","297.1"
"31530000","2284500","3591","306.4"
"32610000","2284500","3592","315.0"
"33944000","2284300","3591","326.0"
"35022000","2284300","3592","335.3"
"36107000","2284300","3591","343.9"
"37188000","2284300","3590","352.8"
"38266000","2284300","3590","361.8"
"39601000","2284300","3591","372.8"
"40681000","2284300","3591","381.3"
"41761000","2285300","3591","390.3"
"42841000","2285300","3591","399.2"
"43921000","2285300","3590","408.2"
"45262000","2285300","3591","419.6"
"46347000","2285300","3590","428.1"
"47426000","2285300","3590","437.1"
"48505000","2285300","3590","445.6"
"49584000","2283400","3590","454.6"
"50919000","2283400","3590","465.6"
"51998000","2283400","3590","474.9"
"53078000","2283400","3590","483.5"
"54158000","2283400","3590","492.4"
"55244000","2283400","3590","501.4"
"56580000","2283400","3590","512.4"
"57659000","2282200","3590","520.9"
"58738000","2282200","3590","530.3"
"59817000","2282200","3590","538.8"
"60896000","2282200","3590","547.8"
"62232000","2282200","3590","558.8"
"63311000","2282200","3589","567.7"
"64390000","2282200","3589","576.7"
"65476000","2314600","3589","586.1"
"66555000","2314600","3589","594.6"
"67890000","2314600","3589","605.2"
"68969000","2314600","3589","614.1"
"70049000","2314600","3589","623.1"
"71127000","2314600","3589","632.1"
"72207000","2314600","3589","641.4"
"73542000","2270500","3589","652.0"
"74622000","2270500","3590","661.4"
"75707000","2270500","3590","670.3"
"76786000","2270500","3589","678.5"
"77866000","2270500","3589","687.4"
"79202000","2270500","3589","698.4"
"80281000","2270500","3588","707.4"
"81362000","2284500","3589","716.3"
"82442000","2284500","3589","725.3"
"83521000","2284500","3590","733.8"
"84855000","2284500","3589","744.8"
"85941000","2284500","3588","753.8"
"87021000","2284500","3587","762.7"
"88105000","2284500","3587","771.7"
"89184000","2283700","3587","780.6"
"90519000","2283700","3588","791.2"
"91599000","2283700","3587","800.2"
"92679000","2283700","3588","809.1"
"93758000","2283700","3588","818.5"
"94838000","2283700","3588","827.0"
"96178000","2283700","3587","838.0"
"97257000","2268700","3588","846.6"
"98336000","2268700","3587","855.9"
"99415000","2268700","3587","864.5"
"100494000","2268700","3587","873.4"
"101829000","2268700","3587","884.4"
"102909000","2268700","3588","893.4"
"103988000","2268700","3587","901.9"
"105072000","2285600","3587","910.9"
"106152000","2285600","3587","919.8"
"107487000","2285600","3587","931.2"
"108567000","2285600","3587","939.8"
"109645000","2285600","3587","948.7"
"110726000","2285600","3588","957.3"
"111805000","2285600","3588","966.2"
"113140000","2284300","3587","977.2"
"114220000","2284300","3588","986.6"
"115305000","2284300","3587","995.1"
"116384000","2284300","3587","1004.1"
"117464000","2284300","3588","1013.0"
"118799000","2284300","3588","1024.0"
"119878000","2284300","3588","1033.0"
"120957000","2285300","3588","1041.5"
"122037000","2285300","3587","1050.5"
"123116000","2285300","3587","1059.4"
"124451000","2285300","3587","1070.8"
"125536000","2285300","3586","1079.4"
"126615000","2285300","3587","1088.3"
"127695000","2285300","3587","1097.3"
"128775000","2285100","3586","1105.8"
"130115000","2285100","3587","1116.8"
"131195000","2285100","3586","1125.8"
"132274000","2285100","3585","1135.1"
"133353000","2285100","3585","1143.7"
"134433000","2285100","3585","1153.0"
"135774000","2285100","3586","1163.6"
"136853000","2309500","3587","1173.0"
"137933000","2309500","3586","1181.1"
"139012000","2309500","3586","1190.1"
"140091000","2309500","3585","1199.0"
"141426000","2309500","3586","1210.0"
"142505000","2309500","3586","1219.0"
"143586000","2309500","3586","1227.9"
"144665000","2272200","3587","1236.9"
"145750000","2272200","3586","1245.8"
"147086000","2272200","3585","1256.4"
"148166000","2272200","3586","1265.4"
"149246000","2272200","3586","1274.3"
"150325000","2272200","3585","1283.3"
"151406000","2272200","3585","1292.2"
"152741000","2281900","3585","1303.2"
"153821000","2281900","3585","1311.8"
"154900000","2281900","3585","1320.7"
"155986000","2281900","3586","1330.1"
"157066000","2281900","3585","1338.6"
"158401000","2281900","3585","1349.6"
"159480000","2281900","3585","1358.6"
"160560000","2299100","3586","1368.0"
"161639000","2299100","3586","1376.1"
"162718000","2299100","3586","1385.0"
"164054000","2299100","3586","1396.0"
"165139000","2299100","3587","1405.4"
"166219000","2299100","3587","1414.4"
"167300000","2299100","3586","1422.9"
"168379000","2255600","3586","1431.4"
"169714000","2255600","3587","1442.4"
"170793000","2255600","3586","1451.4"
"171936000","2255600","3586","1460.7"
"173016000","2255600","3586","1469.7"
