Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3565","46.3"
"1080000","0","3580","55.3"
"2158000","2286000","3575","64.3"
"3236000","2286000","3578","73.2"
"4315000","2286000","3584","81.8"
"5649000","2286000","3581","92.7"
"6728000","2286000","3583","102.1"
"7808000","2286000","3590","111.5"
"8886000","2286000","3588","120.0"
"9971000","2301000","3589","129.0"
"11306000","2301000","3590","140.4"
"12385000","2301000","3588","148.5"
"13464000","2301000","3588","157.5"
"14544000","2301000","3589","166.8"
"15623000","2301000","3587","175.8"
"16957000","2301000","3587","186.8"
"18036000","2299100","3588","195.7"
"19115000","2299100","3587","204.3"
"20200000","2299100","3587","213.2"
"21278000","2299100","3586","222.2"
"22612000","2299100","3587","233.6"
"23691000","2299100","3586","242.1"
"24771000","2299100","3586","251.1"
"25850000","2286200","3588","260.0"
"26928000","2286200","3587","269.0"
"28262000","2286200","3588","280.0"
"29346000","2286200","3588","288.9"
"30424000","2286200","3588","297.9"
"31503000","2286200","3588","307.3"
"32582000","2286200","3588","315.8"
"33922000","2297100","3589","326.8"
"35001000","2297100","3589","335.8"
"36079000","2297100","3588","344.7"
"37158000","2297100","3588","353.7"
"38237000","2297100","3588","362.6"
"39577000","2297100","3589","374.0"
"40655000","2297100","3588","382.6"
"41734000","2315900","3588","391.9"
"42814000","2315900","3587","400.5"
"43894000","2315900","3587","409.4"
"45228000","2315900","3587","420.4"
"46307000","2315900","3587","429.4"
"47386000","2315900","3587","438.3"
"48466000","2315900","3587","447.3"
"49549000","2285800","3586","456.2"
"50884000","2285800","3586","467.2"
"51962000","2285800","3586","476.6"
"53040000","2285800","3585","485.1"
"54120000","2285800","3585","494.1"
"55199000","2285800","3586","503.5"
"56534000","2285800","3586","514.0"
"57613000","2299700","3585","523.0"
"58692000","2299700","3586","531.9"
"59776000","2299700","3586","541.3"
"60855000","2299700","3585","549.9"
"62189000","2299700","3585","560.8"
"63268000","2299700","3585","569.8"
"64348000","2299700","3584","578.8"
"65427000","2300600","3584","587.7"
"66505000","2300600","3585","597.1"
"67841000","2300600","3584","607.7"
"68920000","2300600","3584","616.6"
"70009000","2300600","3583","625.6"
"71088000","2300600","3583","634.5"
"72166000","2300600","3583","643.5"
"73501000","2296700","3583","654.5"
"74581000","2296700","3583","663.4"
"75680000","2296700","3583","672.8"
"76759000","2296700","3583","681.7"
"77839000","2296700","3584","690.3"
"79172000","2296700","3583","701.3"
"80258000","2296700","3584","710.2"
"81337000","2294000","3584","719.2"
"82416000","2294000","3583","728.1"
"83495000","2294000","3583","737.1"
"84831000","2294000","3583","748.1"
"85908000","2294000","3582","757.0"
"86987000","2294000","3582","766.0"
"88066000","2294000","3582","774.9"
"89144000","2302900","3581","783.9"
"90484000","2302900","3580","794.9"
"91563000","2302900","3581","803.8"
"92642000","2302900","3581","812.8"
"93721000","2302900","3581","821.8"
"94800000","2302900","3582","831.1"
"96134000","2302900","3581","841.7"
"97213000","2298000","3582","850.7"
"98294000","2298000","3582","859.6"
"99378000","2298000","3582","868.6"
"100456000","2298000","3582","877.5"
"101791000","2298000","3582","888.5"
"102870000","2298000","3582","897.5"
"103949000","2298000","3582","906.0"
"105028000","2285800","3582","915.0"
"106107000","2285800","3583","924.3"
"107441000","2285800","3583","934.9"
"108519000","2285800","3583","943.9"
"109604000","2285800","3583","953.2"
"110683000","2285800","3584","961.8"
"111760000","2285800","3583","970.7"
"113095000","2298500","3584","981.7"
"114175000","2298500","3584","991.1"
"115254000","2298500","3584","1000.0"
"116333000","2298500","3584","1008.6"
"117411000","2298500","3585","1017.5"
"118750000","2298500","3584","1028.9"
"119835000","2298500","3585","1037.5"
"120913000","2299600","3585","1046.4"
"121992000","2299600","3586","1055.4"
"123071000","2299600","3585","1064.3"
"124407000","2299600","3586","1076.2"
"125485000","2299600","3586","1084.3"
"126564000","2299600","3588","1093.2"
"127644000","2299600","3588","1102.6"
"128722000","2302100","3588","1111.2"
"130063000","2302100","3588","1122.6"
"131141000","2302100","3588","1131.5"
"132220000","2302100","3587","1140.5"
"133298000","2302100","3587","1149.0"
"134377000","2302100","3588","1158.0"
"135712000","2302100","3588","1169.0"
"136792000","2326000","3589","1178.7"
"137871000","2326000","3590","1187.3"
"138950000","2326000","3590","1196.2"
"140034000","2326000","3590","1205.2"
"141369000","2326000","3590","1215.8"
"142449000","2326000","3590","1224.7"
"143528000","2326000","3591","1233.7"
"144606000","2286200","3591","1243.0"
"145684000","2286200","3592","1251.6"
"147019000","2286200","3591","1262.6"
"148097000","2286200","3592","1271.5"
"149176000","2286200","3591","1280.9"
"150260000","2286200","3591","1289.9"
"151339000","2286200","3590","1298.4"
"152672000","2298700","3591","1309.8"
"153752000","2298700","3591","1318.8"
"154831000","2298700","3590","1327.7"
"155910000","2298700","3591","1336.7"
"156989000","2298700","3591","1345.2"
"158324000","2298700","3591","1356.6"
"159408000","2298700","3591","1366.0"
"160493000","2298900","3590","1374.5"
"161572000","2298900","3591","1383.5"
"162651000","2298900","3590","1392.4"
"163985000","2298900","3591","1403.4"
"165065000","2298900","3591","1412.4"
"166144000","2298900","3591","1421.3"
"167223000","2298900","3590","1430.3"
"168303000","2301900","3591","1439.2"
"169643000","2301900","3590","1450.2"
"170722000","2301900","3591","1459.2"
"171801000","2301900","3590","1468.1"
"172880000","2301900","3591","1477.1"
"173959000","2301900","3591","1486.5"
"175293000","2301900","3591","1497.0"
"176371000","2298200","3590","1506.0"
"177450000","2298200","3590","1514.9"
"178530000","2298200","3589","1523.9"
"179613000","2298200","3589","1532.9"
"180948000","2298200","3589","1543.8"
"182027000","2298200","3590","1552.4"
"183107000","2298200","3589","1561.3"
"184187000","2300200","3589","1570.7"
"185265000","2300200","3588","1579.3"
"186599000","2300200","3588","1590.2"
"187677000","2300200","3589","1599.6"
"188756000","2300200","3588","1608.2"
"189840000","2300200","3588","1617.1"
"190919000","2300200","3587","1626.1"
"192254000","2298500","3588","1637.5"
"193332000","2298500","3586","1646.0"
"194411000","2298500","3585","1655.0"
"195490000","2298500","3586","1663.9"
"196570000","2298500","3586","1673.3"
