Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3566","46.8"
"1079000","0","3579","55.7"
"2158000","2300400","3575","64.7"
"3237000","2300400","3581","73.2"
"4316000","2300400","3587","82.2"
"5651000","2300400","3584","93.2"
"6730000","2300400","3586","102.1"
"7809000","2300400","3584","111.1"
"8888000","2300400","3586","120.4"
"9975000","2285300","3586","129.0"
"11310000","2285300","3585","140.0"
"12389000","2285300","3588","149.3"
"13469000","2285300","3586","157.9"
"14548000","2285300","3585","166.8"
"15628000","2285300","3586","175.8"
"16967000","2285300","3586","187.2"
"18047000","2296900","3586","195.7"
"19132000","2296900","3586","204.7"
"20213000","2296900","3586","213.6"
"21292000","2296900","3586","222.6"
"22627000","2296900","3585","233.6"
"23706000","2296900","3587","243.0"
"24786000","2296900","3586","251.5"
"25865000","2299600","3586","260.5"
"26944000","2299600","3587","269.4"
"28279000","2299600","3587","280.8"
"29364000","2299600","3587","289.4"
"30444000","2299600","3589","297.9"
"31523000","2299600","3589","307.3"
"32603000","2299600","3589","315.8"
"33938000","2282800","3589","326.8"
"35018000","2282800","3589","335.8"
"36098000","2282800","3590","345.1"
"37178000","2282800","3589","353.7"
"38258000","2282800","3591","363.0"
"39599000","2282800","3590","373.6"
"40679000","2282800","3590","382.6"
"41758000","2284300","3591","391.1"
"42838000","2284300","3590","400.1"
"43918000","2284300","3589","409.0"
"45253000","2284300","3589","420.0"
"46333000","2284300","3589","429.0"
"47412000","2284300","3589","437.9"
"48492000","2284300","3590","447.3"
"49576000","2299600","3589","455.8"
"50911000","2299600","3589","466.8"
"51991000","2299600","3589","475.8"
"53071000","2299600","3589","485.1"
"54151000","2299600","3590","493.3"
"55230000","2299600","3589","502.6"
"56565000","2299600","3590","513.2"
"57644000","2298200","3590","522.6"
"58728000","2298200","3590","531.1"
"59814000","2298200","3590","540.1"
"60893000","2298200","3589","549.0"
"62229000","2298200","3590","560.0"
"63309000","2298200","3589","569.0"
"64389000","2298200","3590","577.9"
"65468000","2268800","3589","586.5"
"66547000","2268800","3589","595.4"
"67882000","2268800","3589","606.4"
"68962000","2268800","3588","615.4"
"70047000","2268800","3589","624.3"
"71127000","2268800","3589","633.7"
"72207000","2268800","3589","642.2"
"73542000","2310600","3589","653.6"
"74622000","2310600","3589","662.2"
"75703000","2310600","3590","671.6"
"76781000","2310600","3590","679.7"
"77861000","2310600","3590","689.1"
"79201000","2310600","3590","700.0"
"80280000","2310600","3589","709.0"
"81360000","2270300","3589","717.5"
"82440000","2270300","3589","726.5"
"83519000","2270300","3589","735.5"
"84854000","2270300","3588","746.4"
"85934000","2270300","3588","755.4"
"87014000","2270300","3588","764.4"
"88094000","2270300","3587","773.3"
"89180000","2313600","3588","782.7"
"90515000","2313600","3587","793.2"
"91596000","2313600","3587","802.2"
"92675000","2313600","3587","811.2"
"93754000","2313600","3587","820.1"
"94835000","2313600","3586","828.7"
"96170000","2313600","3586","840.1"
"97249000","2269600","3586","848.6"
"98328000","2269600","3585","857.6"
"99413000","2269600","3586","866.5"
"100497000","2269600","3587","875.9"
"101833000","2269600","3587","886.9"
"102912000","2269600","3587","895.4"
