Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3575","46.8"
"1079000","0","3586","55.7"
"2169000","2297700","3578","64.7"
"3248000","2297700","3582","73.6"
"4327000","2297700","3579","82.6"
"5662000","2297700","3582","93.6"
"6741000","2297700","3581","102.5"
"7821000","2297700","3583","111.1"
"8901000","2297700","3583","120.4"
"9980000","2286900","3584","129.0"
"11314000","2286900","3583","140.0"
"12400000","2286900","3585","148.9"
"13480000","2286900","3584","158.3"
"14559000","2286900","3585","166.8"
"15638000","2286900","3584","176.2"
"16974000","2286900","3585","187.2"
"18053000","2310800","3585","196.1"
"19133000","2310800","3585","204.7"
"20213000","2310800","3585","213.6"
"21292000","2310800","3584","222.6"
"22633000","2310800","3585","233.6"
"23712000","2310800","3585","243.0"
"24791000","2310800","3586","251.9"
"25872000","2299400","3586","260.9"
"26951000","2299400","3586","269.4"
"28286000","2299400","3586","280.4"
"29365000","2299400","3586","289.4"
"30446000","2299400","3586","298.3"
"31525000","2299400","3587","306.9"
"32609000","2299400","3586","315.8"
"33945000","2268500","3587","326.8"
"35024000","2268500","3587","335.8"
"36105000","2268500","3588","344.7"
"37183000","2268500","3588","354.1"
"38263000","2268500","3588","362.6"
"39598000","2268500","3588","373.6"
"40679000","2268500","3588","382.6"
"41764000","2299300","3588","391.5"
"42843000","2299300","3588","400.9"
"43928000","2299300","3589","409.8"
"45263000","2299300","3588","420.4"
"46343000","2299300","3589","429.0"
"47421000","2299300","3589","438.3"
"48501000","2299300","3589","446.9"
"49581000","2285300","3588","455.8"
"50915000","2285300","3589","466.8"
"51999000","2285300","3588","475.8"
"53079000","2285300","3587","484.7"
"54159000","2285300","3587","493.7"
"55239000","2285300","3588","502.6"
"56574000","2285300","3587","513.6"
"57653000","2297100","3587","522.6"
"58732000","2297100","3588","531.9"
"59811000","2297100","3588","540.5"
"60890000","2297100","3588","549.4"
"62231000","2297100","3588","560.4"
"63312000","2297100","3589","569.4"
"64391000","2297100","3588","578.3"
"65470000","2300000","3588","587.3"
"66549000","2300000","3588","596.3"
"67885000","2300000","3588","607.2"
"68965000","2300000","3588","615.8"
"70044000","2300000","3589","624.7"
"71125000","2300000","3589","634.1"
"72210000","2300000","3589","642.7"
"73545000","2282100","3588","653.6"
"74624000","2282100","3589","662.6"
"75704000","2282100","3590","671.6"
"76784000","2282100","3590","680.5"
"77863000","2282100","3590","689.5"
"79198000","2282100","3589","700.5"
"80277000","2282100","3589","709.4"
"81356000","2316100","3590","718.8"
"82440000","2316100","3589","727.3"
"83520000","2316100","3590","736.3"
"84855000","2316100","3590","747.3"
"85939000","2316100","3590","755.8"
"87018000","2316100","3590","764.8"
"88097000","2316100","3590","773.7"
"89176000","2269700","3590","782.7"
"90512000","2269700","3589","794.1"
"91592000","2269700","3589","802.6"
"92677000","2269700","3588","811.6"
"93757000","2269700","3588","820.5"
"94837000","2269700","3589","829.5"
"96172000","2269700","3589","840.1"
"97252000","2282100","3589","849.0"
"98332000","2282100","3589","858.0"
"99411000","2282100","3588","866.9"
"100490000","2282100","3588","875.9"
"101832000","2282100","3590","887.3"
"102912000","2282100","3589","895.8"
"103991000","2282100","3589","904.8"
"105071000","2313800","3589","914.1"
"106151000","2313800","3590","922.7"
"107486000","2313800","3590","933.3"
"108566000","2313800","3590","942.2"
"109645000","2313800","3591","951.2"
"110725000","2313800","3590","960.1"
"111810000","2313800","3589","969.1"
"113146000","2268100","3590","980.1"
"114225000","2268100","3590","989.0"
"115305000","2268100","3590","998.4"
"116385000","2268100","3590","1006.9"
"117465000","2268100","3590","1016.3"
"118801000","2268100","3590","1026.9"
"119879000","2268100","3589","1035.8"
"120959000","2301000","3590","1044.8"
"122044000","2301000","3590","1053.8"
"123123000","2301000","3589","1062.7"
"124459000","2301000","3591","1073.3"
"125539000","2301000","3591","1082.2"
"126619000","2301000","3591","1091.2"
"127703000","2301000","3591","1100.2"
"128782000","2283400","3591","1109.1"
"130117000","2283400","3591","1120.1"
"131196000","2283400","3590","1129.1"
"132281000","2283400","3589","1138.0"
"133360000","2283400","3590","1147.4"
"134440000","2283400","3590","1155.9"
"135775000","2283400","3589","1166.9"
"136855000","2296900","3589","1175.9"
"137935000","2296900","3588","1184.8"
"139015000","2296900","3588","1193.8"
"140094000","2296900","3588","1202.7"
"141429000","2296900","3588","1213.7"
"142515000","2296900","3588","1222.7"
"143594000","2296900","3588","1231.6"
"144674000","2284700","3588","1240.2"
"145754000","2284700","3588","1249.1"
"147089000","2284700","3588","1260.1"
"148168000","2284700","3588","1269.1"
"149248000","2284700","3588","1278.4"
"150328000","2284700","3589","1287.4"
"151408000","2284700","3589","1296.3"
"152749000","2296300","3588","1306.9"
"153829000","2296300","3587","1315.9"
"154908000","2296300","3588","1324.8"
"155987000","2296300","3587","1333.8"
"157067000","2296300","3587","1342.7"
"158403000","2296300","3586","1353.7"
"159481000","2296300","3586","1362.3"
"160561000","2286800","3587","1371.2"
"161640000","2286800","3587","1380.2"
"162726000","2286800","3586","1389.6"
"164060000","2286800","3586","1400.5"
"165139000","2286800","3586","1409.5"
