Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3574","45.5"
"1079000","0","3574","54.5"
"2158000","2272400","3591","63.8"
"3243000","2272400","3586","72.4"
"4322000","2272400","3589","80.9"
"5658000","2272400","3584","91.9"
"6738000","2272400","3590","101.3"
"7815000","2272400","3588","109.8"
"8896000","2272400","3590","118.4"
"9975000","2255900","3586","127.3"
"11310000","2255900","3590","138.7"
"12388000","2255900","3588","147.3"
"13479000","2255900","3589","155.8"
"14558000","2255900","3586","164.8"
"15637000","2255900","3585","173.7"
"16972000","2255900","3587","184.7"
"18053000","2281500","3586","193.7"
"19132000","2281500","3587","202.2"
"20213000","2281500","3589","210.8"
"21292000","2281500","3588","219.7"
"22626000","2281500","3588","230.7"
"23712000","2281500","3590","240.1"
"24791000","2281500","3590","248.2"
"25871000","2255700","3590","257.2"
"26951000","2255700","3590","266.1"
"28287000","2255700","3590","276.7"
"29367000","2255700","3589","285.7"
"30446000","2255700","3590","295.0"
"31526000","2255700","3590","303.2"
"32606000","2255700","3590","312.1"
"33947000","2268000","3588","323.1"
"35026000","2268000","3588","332.1"
"36110000","2268000","3589","340.6"
"37189000","2268000","3587","349.6"
"38269000","2268000","3588","358.9"
"39605000","2268000","3589","369.9"
"40684000","2268000","3588","378.1"
"41763000","2285300","3589","387.4"
"42850000","2285300","3589","396.4"
"43929000","2285300","3590","405.3"
"45264000","2285300","3590","415.9"
"46343000","2285300","3589","424.4"
"47422000","2285300","3589","433.4"
"48502000","2285300","3589","442.0"
"49582000","2270300","3590","451.3"
"50917000","2270300","3589","461.9"
"51996000","2270300","3590","470.8"
"53081000","2270300","3589","479.4"
"54161000","2270300","3589","487.9"
"55245000","2270300","3588","496.9"
"56579000","2270300","3588","507.5"
"57660000","2253100","3589","516.8"
"58739000","2253100","3588","525.4"
"59819000","2253100","3588","534.3"
"60899000","2253100","3588","542.9"
"62235000","2253100","3589","554.3"
"63319000","2253100","3588","562.8"
"64398000","2253100","3588","571.4"
"65477000","2255900","3588","580.3"
"66557000","2255900","3589","588.9"
"67892000","2255900","3588","599.9"
"68971000","2255900","3589","609.2"
"70051000","2255900","3588","617.8"
"71130000","2255900","3589","626.3"
"72210000","2255900","3588","635.3"
"73550000","2268900","3588","646.3"
"74629000","2268900","3588","655.2"
"75708000","2268900","3588","664.2"
"76788000","2268900","3587","672.7"
"77868000","2268900","3587","681.7"
