Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"205813000","2299600","3587","1739.1"
"206894000","2299600","3589","1748.5"
"207972000","2284900","3587","1757.1"
"209307000","2284900","3588","1767.6"
"210386000","2284900","3587","1776.6"
"211466000","2284900","3588","1786.0"
"212551000","2284900","3589","1794.9"
"213631000","2284900","3588","1803.5"
"214965000","2284900","3588","1814.4"
"216046000","2282600","3588","1823.4"
"217124000","2282600","3588","1832.4"
"218203000","2282600","3589","1840.9"
"219283000","2282600","3589","1849.9"
"220617000","2282600","3588","1860.8"
"221697000","2282600","3588","1869.8"
"222783000","2282600","3588","1879.2"
"223863000","2285300","3587","1887.7"
"224942000","2285300","3589","1896.3"
"226281000","2285300","3588","1907.7"
"227361000","2285300","3588","1916.2"
"228441000","2285300","3588","1925.2"
"229520000","2285300","3589","1934.5"
"230601000","2285300","3589","1943.5"
"231936000","2282800","3589","1954.1"
"233021000","2282800","3590","1963.4"
"234100000","2282800","3589","1971.6"
"235179000","2282800","3590","1980.9"
"236259000","2282800","3590","1989.5"
"237593000","2282800","3590","2000.5"
"238674000","2282800","3590","2009.0"
"239753000","2270500","3590","2018.0"
"240833000","2270500","3590","2026.9"
"241913000","2270500","3589","2035.9"
"243253000","2270500","3589","2046.9"
"244331000","2270500","3590","2055.8"
"245412000","2270500","3590","2064.4"
"246491000","2270500","3589","2073.3"
"247570000","2299800","3590","2082.7"
"248905000","2299800","3589","2093.3"
"249984000","2299800","3590","2102.6"
"251065000","2299800","3589","2111.2"
"252143000","2299800","3590","2119.7"
"253228000","2299800","3589","2128.7"
"254563000","2299800","3590","2140.1"
"255644000","2282600","3590","2149.0"
"256724000","2282600","3590","2157.6"
"257802000","2282600","3590","2166.1"
"258883000","2282600","3590","2175.1"
"260217000","2282600","3590","2186.5"
"261296000","2282600","3590","2195.0"
"262375000","2282600","3590","2203.6"
"263461000","2255900","3589","2212.5"
"264540000","2255900","3589","2221.5"
"265876000","2255900","3589","2232.9"
"266955000","2255900","3588","2241.4"
"268039000","2255900","3588","2250.4"
"269120000","2255900","3588","2259.3"
"270200000","2255900","3589","2268.3"
"271534000","2282800","3589","2278.9"
"272620000","2282800","3589","2287.8"
"273700000","2282800","3588","2296.8"
"274779000","2282800","3587","2305.7"
"275858000","2282800","3587","2314.7"
"277193000","2282800","3589","2326.1"
"278272000","2282800","3588","2334.2"
"279351000","2285300","3588","2343.2"
"280432000","2285300","3588","2352.1"
"281510000","2285300","3587","2361.5"
"282851000","2285300","3587","2372.1"
"283929000","2285300","3587","2381.4"
"285010000","2285300","3587","2390.0"
"286089000","2285300","3587","2398.9"
"287168000","2285300","3586","2407.5"
"288503000","2285300","3587","2418.5"
"289582000","2285300","3586","2427.8"
"290663000","2285300","3586","2436.4"
"291742000","2285300","3585","2445.3"
"292828000","2285300","3586","2454.3"
"294162000","2285300","3586","2464.9"
"295243000","2282400","3586","2473.8"
"296321000","2282400","3586","2483.2"
"297400000","2282400","3585","2491.7"
"298480000","2282400","3585","2500.7"
"299815000","2282400","3586","2511.7"
"300895000","2282400","3586","2520.6"
"301974000","2282400","3586","2529.2"
"303060000","2285300","3586","2538.1"
"304139000","2285300","3585","2547.1"
"305474000","2285300","3586","2558.1"
"306554000","2285300","3586","2567.0"
"307634000","2285300","3586","2576.0"
"308713000","2285300","3586","2584.5"
"309797000","2285300","3586","2593.5"
"311132000","2282800","3586","2604.5"
"312212000","2282800","3586","2613.8"
"313298000","2282800","3586","2622.4"
"314377000","2282800","3586","2631.3"
"315458000","2282800","3586","2640.3"
"316793000","2282800","3586","2650.9"
"317872000","2282800","3586","2659.8"
"318951000","2284700","3586","2668.8"
"320030000","2284700","3586","2677.7"
"321110000","2284700","3587","2686.3"
"322452000","2284700","3586","2697.7"
"323532000","2284700","3587","2706.2"
"324611000","2284700","3587","2715.2"
"325691000","2284700","3587","2724.1"
"326770000","2284700","3587","2733.1"
"328105000","2284700","3586","2744.1"
"329184000","2284700","3587","2752.6"
"330264000","2284700","3588","2761.6"
"331344000","2284700","3588","2770.5"
"332428000","2284700","3588","2779.5"
"333764000","2284700","3587","2790.5"
"334844000","2282400","3587","2799.4"
"335924000","2282400","3586","2808.4"
"337003000","2282400","3587","2817.3"
"338084000","2282400","3587","2826.3"
"339419000","2282400","3588","2836.9"
"340499000","2282400","3587","2846.2"
"341578000","2282400","3587","2854.8"
"342663000","2284900","3587","2863.7"
"343743000","2284900","3588","2873.1"
"345079000","2284900","3587","2883.7"
"346158000","2284900","3587","2893.0"
"347238000","2284900","3587","2901.6"
"348318000","2284900","3587","2910.1"
"349397000","2284900","3586","2919.1"
"350731000","2284300","3585","2930.1"
"351815000","2284300","3586","2939.0"
"352901000","2284300","3586","2948.4"
"353980000","2284300","3586","2956.9"
"355060000","2284300","3586","2965.9"
"356396000","2284300","3586","2976.9"
"357476000","2284300","3587","2985.4"
"358556000","2282800","3586","2994.4"
"359635000","2282800","3587","3003.8"
"360715000","2282800","3586","3012.3"
"362049000","2282800","3586","3023.3"
"363134000","2282800","3586","3032.2"
"364213000","2282800","3586","3040.8"
"365293000","2282800","3586","3049.7"
"366373000","2299800","3586","3059.1"
"367708000","2299800","3586","3069.7"
"368788000","2299800","3587","3079.1"
"369866000","2299800","3588","3087.2"
"370946000","2299800","3587","3096.1"
"372025000","2299800","3587","3105.1"
"373365000","2299800","3588","3116.5"
"374446000","2282800","3588","3125.5"
"375525000","2282800","3588","3134.0"
"376604000","2282800","3589","3142.5"
"377684000","2282800","3588","3151.9"
"379019000","2282800","3588","3162.5"
"380099000","2282800","3588","3171.4"
"381178000","2282800","3588","3180.4"
"382258000","2257600","3588","3188.9"
"383344000","2257600","3588","3198.3"
"384679000","2257600","3588","3209.3"
"385758000","2257600","3588","3217.8"
"386837000","2257600","3587","3226.8"
"387916000","2257600","3587","3235.8"
"388996000","2257600","3588","3244.7"
"390331000","2296700","3588","3255.7"
"391410000","2296700","3588","3264.7"
"392496000","2296700","3588","3273.6"
"393580000","2296700","3588","3282.2"
"394660000","2296700","3588","3291.1"
"395996000","2296700","3588","3302.1"
"397076000","2296700","3588","3310.6"
"398156000","2268400","3588","3319.6"
"399236000","2268400","3588","3328.6"
"400315000","2268400","3587","3337.5"
"401650000","2268400","3588","3348.5"
"402735000","2268400","3587","3357.5"
"403815000","2268400","3588","3366.4"
"404894000","2268400","3587","3375.4"
"405973000","2299800","3588","3384.3"
"407308000","2299800","3588","3394.9"
"408387000","2299800","3588","3403.9"
"409466000","2299800","3588","3412.8"
"410546000","2299800","3588","3421.8"
"411625000","2299800","3588","3430.3"
"412965000","2299800","3588","3441.7"
"414045000","2283000","3588","3450.7"
"415124000","2283000","3588","3459.2"
"416204000","2283000","3587","3468.2"
"417284000","2283000","3587","3477.1"
"418618000","2283000","3587","3488.1"
"419698000","2283000","3587","3497.1"
"420778000","2283000","3587","3505.6"
"421858000","2271800","3587","3514.6"
"422944000","2271800","3586","3523.5"
"424279000","2271800","3587","3534.5"
"425358000","2271800","3586","3543.5"
"426437000","2271800","3585","3552.4"
"427516000","2271800","3586","3561.0"
"428596000","2271800","3585","3569.9"
"429931000","2282800","3584","3580.9"
"431010000","2282800","3585","3590.3"
"432089000","2282800","3585","3598.8"
"433174000","2282800","3584","3607.8"
"434254000","2282800","3584","3616.7"
"435595000","2282800","3584","3627.3"
"436674000","2282800","3585","3636.3"
"437753000","2283900","3584","3645.2"
"438832000","2283900","3584","3654.2"
"439912000","2283900","3584","3663.1"
"441245000","2283900","3584","3673.7"
"442325000","2283900","3583","3682.7"
"443410000","2283900","3584","3692.0"
"444489000","2283900","3585","3701.0"
"445568000","2300200","3585","3709.9"
"446904000","2300200","3585","3720.1"
"447984000","2300200","3585","3729.1"
"449063000","2300200","3584","3738.0"
"450142000","2300200","3584","3747.0"
"451221000","2300200","3584","3755.9"
"452562000","2300200","3584","3766.9"
"453643000","2268300","3584","3775.9"
"454722000","2268300","3583","3784.4"
"455801000","2268300","3583","3793.4"
"456880000","2268300","3583","3802.3"
"458215000","2268300","3583","3813.3"
"459294000","2268300","3583","3822.3"
"460373000","2268300","3583","3831.2"
"461452000","2272700","3584","3839.8"
"462538000","2272700","3583","3848.7"
"463872000","2272700","3583","3859.7"
"464952000","2272700","3583","3868.7"
"466031000","2272700","3583","3877.2"
"467111000","2272700","3583","3886.2"
"468190000","2272700","3583","3895.1"
"469525000","2282800","3582","3906.1"
"470605000","2282800","3584","3915.5"
"471685000","2282800","3584","3924.0"
"472770000","2282800","3584","3932.6"
"473849000","2282800","3585","3941.9"
"475185000","2282800","3584","3952.5"
"476265000","2282800","3584","3961.5"
"477349000","2283200","3585","3970.4"
"478428000","2283200","3585","3979.0"
"479509000","2283200","3584","3987.9"
"480843000","2283200","3585","3999.3"
"481922000","2283200","3585","4007.9"
"483007000","2283200","3586","4016.8"
"484087000","2283200","3585","4025.4"
"485166000","2270700","3585","4034.3"
"486501000","2270700","3586","4045.3"
"487582000","2270700","3585","4054.3"
"488661000","2270700","3586","4062.8"
"489741000","2270700","3585","4071.8"
"490821000","2270700","3585","4080.7"
"492156000","2270700","3586","4092.1"
"493241000","2296500","3586","4101.1"
"494320000","2296500","3586","4109.6"
"495400000","2296500","3586","4118.2"
"496480000","2296500","3586","4127.1"
"497814000","2296500","3586","4138.1"
"498893000","2296500","3586","4147.1"
"499972000","2296500","3585","4156.0"
"501051000","2258000","3585","4164.6"
"502131000","2258000","3585","4173.5"
"503473000","2258000","3586","4184.9"
"504552000","2258000","3586","4193.1"
"505632000","2258000","3586","4202.0"
"506711000","2258000","3586","4211.0"
"507792000","2258000","3587","4220.3"
"509126000","2282200","3586","4230.9"
"510206000","2282200","3586","4239.9"
"511285000","2282200","3586","4248.4"
"512364000","2282200","3587","4257.4"
"513449000","2282200","3587","4266.3"
"514784000","2282200","3587","4277.3"
"515863000","2282200","3587","4286.3"
"516943000","2285300","3587","4295.2"
"518023000","2285300","3588","4304.6"
"519102000","2285300","3589","4312.7"
"520443000","2285300","3590","4323.7"
"521523000","2285300","3590","4332.7"
"522608000","2285300","3590","4341.6"
"523688000","2285300","3591","4351.0"
"524768000","2283000","3590","4359.5"
"526103000","2283000","3590","4370.5"
"527182000","2283000","3590","4379.5"
"528261000","2283000","3589","4388.0"
"529340000","2283000","3589","4397.0"
"530420000","2283000","3590","4406.3"
"531755000","2283000","3590","4417.3"
"532840000","2283000","3589","4425.9"
"533920000","2283000","3590","4435.2"
"535000000","2283000","3590","4443.8"
"536080000","2283000","3590","4452.3"
"537415000","2283000","3589","4463.3"
"538495000","2283000","3589","4472.3"
"539575000","2283000","3589","4481.6"
"540655000","2285800","3589","4490.2"
"541734000","2285800","3589","4499.1"
"543074000","2285800","3589","4509.7"
"544153000","2285800","3590","4518.7"
"545232000","2285800","3589","4527.6"
"546312000","2285800","3590","4537.0"
"547392000","2285800","3589","4545.5"
"548727000","2283200","3588","4556.5"
"549806000","2283200","3589","4565.9"
"550885000","2283200","3589","4574.4"
"551964000","2283200","3589","4583.0"
"553049000","2283200","3589","4591.9"
"554384000","2283200","3589","4602.9"
"555463000","2283200","3588","4611.9"
"556542000","2285600","3589","4620.8"
"557621000","2285600","3589","4629.8"
"558700000","2285600","3589","4638.3"
"560036000","2285600","3587","4649.3"
"561156000","2285600","3588","4659.1"
"562236000","2285600","3587","4667.6"
"563321000","2285600","3588","4676.6"
"564401000","2273100","3587","4685.1"
"565736000","2273100","3587","4696.1"
"566816000","2273100","3588","4705.5"
"567896000","2273100","3588","4714.0"
"568975000","2273100","3588","4722.6"
"570055000","2273100","3589","4731.5"
"571390000","2273100","3588","4742.5"
"572475000","2282600","3588","4751.5"
"573554000","2282600","3588","4760.4"
"574634000","2282600","3587","4769.4"
"575713000","2282600","3587","4778.4"
"577047000","2282600","3587","4788.9"
"578127000","2282600","3587","4797.9"
"579207000","2282600","3587","4806.8"
"580286000","2301300","3587","4816.2"
"581367000","2301300","3587","4824.8"
"582708000","2301300","3587","4835.7"
"583787000","2301300","3587","4844.7"
"584866000","2301300","3587","4853.6"
"585945000","2301300","3587","4862.2"
"587024000","2301300","3586","4871.1"
"588359000","2268700","3585","4882.1"
"589438000","2268700","3586","4891.1"
"590519000","2268700","3585","4900.0"
"591599000","2268700","3586","4908.6"
"592684000","2268700","3585","4917.5"
"594019000","2268700","3586","4928.5"
"595099000","2268700","3587","4937.9"
"596179000","2284500","3586","4946.4"
"597258000","2284500","3586","4955.4"
"598338000","2284500","3587","4963.9"
"599673000","2284500","3587","4974.9"
"600752000","2284500","3586","4983.9"
"601832000","2284500","3587","4992.8"
"602917000","2284500","3586","5001.8"
"604001000","2283700","3587","5010.8"
"605335000","2283700","3587","5021.3"
"606414000","2283700","3586","5030.3"
"607494000","2283700","3586","5039.2"
"608573000","2283700","3586","5048.2"
