Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"207246000","2653900","3587","2042.0"
"208339000","2653900","3587","2053.0"
"209432000","2653900","3587","2063.2"
"210526000","2653900","3587","2073.8"
"211880000","2653900","3588","2086.4"
"212973000","2653900","3588","2097.0"
"214067000","2688100","3588","2108.0"
"215160000","2688100","3587","2118.2"
"216252000","2688100","3587","2128.8"
"217600000","2688100","3587","2141.4"
"218693000","2688100","3587","2152.0"
"219786000","2688100","3587","2162.2"
"220879000","2657900","3586","2173.2"
"221978000","2657900","3587","2183.4"
"223327000","2657900","3586","2196.4"
"224421000","2657900","3587","2206.6"
"225515000","2657900","3587","2217.2"
"226608000","2657900","3588","2228.2"
"227702000","2670900","3588","2238.8"
"229050000","2670900","3588","2251.4"
"230143000","2670900","3587","2261.6"
"231237000","2670900","3588","2272.2"
"232336000","2670900","3588","2283.2"
"233434000","2670900","3589","2293.4"
"234783000","2652900","3589","2306.4"
"235877000","2652900","3588","2317.0"
"236970000","2652900","3590","2327.6"
"238064000","2652900","3590","2337.8"
"239157000","2652900","3589","2348.4"
"240506000","2652900","3589","2361.0"
"241606000","2670900","3590","2372.0"
"242700000","2670900","3590","2382.6"
"243793000","2670900","3589","2392.8"
"244887000","2670900","3590","2403.0"
"246234000","2670900","3590","2416.5"
"247329000","2670900","3591","2427.1"
"248421000","2673600","3591","2437.6"
"249515000","2673600","3592","2447.4"
"250609000","2673600","3591","2458.0"
"251962000","2673600","3591","2471.5"
"253056000","2673600","3591","2481.6"
"254150000","2673600","3591","2491.8"
"255242000","2638000","3591","2502.4"
"256336000","2638000","3591","2513.0"
"257686000","2638000","3591","2525.6"
"258779000","2638000","3591","2536.2"
"259873000","2638000","3592","2546.4"
"260967000","2638000","3593","2557.0"
"262066000","2653700","3591","2567.6"
"263415000","2653700","3592","2580.2"
"264509000","2653700","3592","2591.2"
"265603000","2653700","3591","2601.4"
"266696000","2653700","3592","2612.0"
"267790000","2653700","3592","2622.2"
"269139000","2672400","3592","2635.7"
"270232000","2672400","3592","2645.8"
"271326000","2672400","3592","2656.0"
"272425000","2672400","3593","2666.6"
"273519000","2672400","3592","2677.2"
"274871000","2672400","3592","2690.2"
"275964000","2636200","3593","2700.4"
"277058000","2636200","3593","2711.4"
"278152000","2636200","3592","2721.6"
"279246000","2636200","3593","2732.6"
"280594000","2636200","3593","2745.3"
"281694000","2636200","3592","2755.4"
"282787000","2687600","3592","2766.4"
"283880000","2687600","3592","2777.0"
"284974000","2687600","3592","2787.6"
"286323000","2687600","3592","2799.8"
"287416000","2687600","3592","2810.9"
"288510000","2687600","3592","2821.0"
"289603000","2640000","3591","2831.2"
"290696000","2640000","3591","2841.8"
"292049000","2640000","3592","2855.3"
"293143000","2640000","3592","2865.9"
"294238000","2640000","3592","2875.6"
"295331000","2640000","3592","2886.2"
"296424000","2688100","3592","2897.2"
"297773000","2688100","3593","2910.3"
"298867000","2688100","3592","2920.0"
"299960000","2688100","3592","2931.0"
"301054000","2688100","3593","2941.6"
"302154000","2688100","3592","2951.8"
"303503000","2653600","3591","2964.9"
"304597000","2653600","3591","2975.5"
"305690000","2653600","3591","2985.6"
"306784000","2653600","3590","2996.2"
"307878000","2653600","3591","3007.2"
"309227000","2653600","3591","3020.3"
"310320000","2673100","3591","3030.5"
"311413000","2673100","3590","3040.6"
"312512000","2673100","3590","3051.2"
"313605000","2673100","3590","3061.8"
"314954000","2673100","3590","3074.9"
"316047000","2673100","3590","3085.1"
"317146000","2652900","3589","3095.6"
"318239000","2652900","3588","3106.2"
"319333000","2652900","3589","3116.8"
"320681000","2652900","3589","3129.5"
"321781000","2652900","3589","3140.1"
"322874000","2652900","3590","3151.1"
"323966000","2671900","3590","3161.2"
"325059000","2671900","3589","3171.8"
"326408000","2671900","3588","3184.5"
"327500000","2671900","3589","3194.7"
"328593000","2671900","3588","3205.2"
"329687000","2671900","3589","3215.4"
"330780000","2640500","3590","3226.0"
"332134000","2640500","3589","3239.1"
"333228000","2640500","3589","3249.7"
"334321000","2640500","3589","3260.3"
"335415000","2640500","3589","3270.8"
"336507000","2640500","3588","3281.4"
"337857000","2687000","3589","3294.5"
"338951000","2687000","3589","3305.1"
"340044000","2687000","3589","3314.8"
"341137000","2687000","3589","3325.8"
"342236000","2687000","3588","3336.4"
"343583000","2687000","3589","3349.5"
"344678000","2671400","3589","3360.1"
"345772000","2671400","3589","3370.3"
"346865000","2671400","3589","3380.9"
"347959000","2671400","3589","3391.0"
"349307000","2671400","3588","3403.7"
"350401000","2671400","3588","3414.3"
"351495000","2656400","3588","3425.3"
"352593000","2656400","3588","3435.4"
"353686000","2656400","3588","3445.6"
"355034000","2656400","3587","3458.7"
"356127000","2656400","3587","3469.3"
"357221000","2656400","3588","3479.9"
"358314000","2655200","3587","3490.5"
"359413000","2655200","3587","3500.6"
"360762000","2655200","3588","3514.1"
"361859000","2655200","3589","3523.9"
"362953000","2655200","3588","3534.5"
"364046000","2655200","3588","3545.0"
"365139000","2653200","3588","3555.6"
"366487000","2653200","3587","3568.7"
"367580000","2653200","3588","3578.9"
"368674000","2653200","3587","3589.5"
"369767000","2653200","3588","3600.1"
"370861000","2653200","3589","3611.1"
"372216000","2687000","3589","3624.1"
"373309000","2687000","3589","3633.9"
"374402000","2687000","3590","3644.5"
"375495000","2687000","3589","3655.1"
"376589000","2687000","3590","3666.1"
"377938000","2687000","3590","3678.7"
"379032000","2640000","3590","3688.9"
"380126000","2640000","3589","3699.5"
"381219000","2640000","3589","3709.7"
"382318000","2640000","3589","3720.7"
"383667000","2640000","3590","3733.7"
"384760000","2640000","3588","3743.9"
"385852000","2671600","3589","3754.5"
"386946000","2671600","3588","3765.1"
"388039000","2671600","3588","3775.2"
"389388000","2671600","3588","3788.3"
"390481000","2671600","3589","3798.9"
"391581000","2671600","3590","3809.1"
"392675000","2670900","3589","3820.1"
"393768000","2670900","3590","3830.7"
"395118000","2670900","3589","3843.3"
"396211000","2670900","3589","3853.9"
"397304000","2670900","3590","3864.1"
"398398000","2670900","3589","3874.7"
"399491000","2656400","3589","3885.3"
"400844000","2656400","3589","3898.7"
"401943000","2656400","3589","3908.9"
"403036000","2656400","3589","3919.5"
"404130000","2656400","3589","3929.7"
"405224000","2656400","3589","3940.3"
"406573000","2669000","3589","3953.3"
"407667000","2669000","3589","3963.9"
"408760000","2669000","3588","3974.1"
"409853000","2669000","3589","3984.7"
"410947000","2669000","3588","3995.7"
"412302000","2669000","3588","4008.3"
"413395000","2671100","3589","4018.9"
"414488000","2671100","3588","4029.1"
"415582000","2671100","3588","4039.7"
"416675000","2671100","3589","4050.7"
"418025000","2671100","3588","4062.9"
"419119000","2671100","3587","4073.5"
"420212000","2656200","3587","4084.1"
"421305000","2656200","3588","4094.7"
"422405000","2656200","3588","4105.3"
"423754000","2656200","3588","4117.9"
"424847000","2656200","3588","4128.9"
"425941000","2656200","3589","4139.5"
"427035000","2670600","3589","4149.7"
"428129000","2670600","3589","4160.3"
"429478000","2670600","3588","4172.9"
