Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3599","46.3"
"1080000","0","3589","55.3"
"2159000","2270500","3588","63.8"
"3238000","2270500","3598","73.2"
"4318000","2270500","3601","82.2"
"5654000","2270500","3596","92.7"
"6733000","2270500","3598","101.3"
"7812000","2270500","3593","110.2"
"8897000","2270500","3597","119.6"
"9977000","2299600","3597","128.6"
"11311000","2299600","3595","139.1"
"12391000","2299600","3594","147.7"
"13470000","2299600","3594","156.6"
"14551000","2299600","3594","165.6"
"15630000","2299600","3595","174.1"
"16966000","2299600","3594","185.5"
"18045000","2255800","3595","194.1"
"19130000","2255800","3593","203.0"
"20209000","2255800","3593","212.0"
"21289000","2255800","3592","221.0"
"22624000","2255800","3592","231.9"
"23703000","2255800","3593","240.9"
"24783000","2255800","3591","249.4"
"25862000","2285400","3591","258.4"
"26942000","2285400","3590","267.4"
"28282000","2285400","3590","278.3"
"29362000","2285400","3591","287.7"
"30445000","2285400","3592","295.8"
"31525000","2285400","3590","304.8"
"32605000","2285400","3590","313.8"
"33940000","2281200","3590","324.7"
"35019000","2281200","3589","333.3"
"36098000","2281200","3589","342.2"
"37178000","2281200","3589","351.2"
"38263000","2281200","3589","360.2"
"39598000","2281200","3588","370.7"
"40678000","2281200","3589","379.7"
"41757000","2285400","3589","389.1"
"42837000","2285400","3588","397.6"
"43917000","2285400","3589","407.0"
"45251000","2285400","3589","417.5"
"46331000","2285400","3589","426.1"
"47412000","2285400","3588","435.0"
"48496000","2285400","3588","444.0"
"49575000","2270100","3588","453.0"
"50912000","2270100","3588","463.9"
"51991000","2270100","3588","472.9"
"53072000","2270100","3589","481.9"
"54151000","2270100","3589","490.4"
"55230000","2270100","3589","499.4"
"56565000","2270100","3588","509.9"
"57643000","2270100","3588","518.9"
"58728000","2270100","3588","527.8"
"59808000","2270100","3587","536.8"
"60887000","2270100","3586","545.3"
"62222000","2270100","3586","556.3"
"63302000","2270100","3587","565.7"
"64381000","2270100","3587","574.2"
"65461000","2270500","3587","582.8"
"66541000","2270500","3586","591.7"
"67877000","2270500","3587","602.7"
"68962000","2270500","3587","611.7"
"70041000","2270500","3587","620.6"
"71120000","2270500","3586","629.2"
"72199000","2270500","3585","638.1"
"73539000","2295400","3586","649.5"
"74619000","2295400","3586","658.1"
"75698000","2295400","3586","666.6"
"76777000","2295400","3585","675.6"
"77857000","2295400","3586","685.0"
"79198000","2295400","3586","695.5"
"80277000","2295400","3585","704.5"
"81357000","2270500","3586","713.4"
"82436000","2270500","3586","722.0"
"83516000","2270500","3587","731.4"
"84851000","2270500","3587","741.5"
"85930000","2270500","3586","750.5"
"87010000","2270500","3586","759.4"
"88096000","2270500","3586","768.4"
"89175000","2270300","3586","777.3"
"90510000","2270300","3586","788.3"
"91590000","2270300","3588","796.9"
"92669000","2270300","3588","805.8"
"93749000","2270300","3588","814.8"
"94828000","2270300","3587","823.7"
"96163000","2270300","3588","834.3"
"97243000","2284300","3588","843.7"
"98328000","2284300","3587","852.2"
"99408000","2284300","3588","861.2"
"100488000","2284300","3588","870.1"
"101823000","2284300","3588","880.7"
"102901000","2284300","3587","889.7"
"103981000","2284300","3588","898.6"
"105061000","2284900","3589","908.0"
"106141000","2284900","3589","916.9"
"107476000","2284900","3589","927.1"
"108561000","2284900","3589","936.1"
"109641000","2284900","3587","945.0"
"110720000","2284900","3587","954.0"
"111799000","2284900","3587","962.9"
"113134000","2254600","3588","973.5"
"114269000","2254600","3588","982.9"
"115349000","2254600","3588","992.2"
"116429000","2254600","3588","1000.8"
"117509000","2254600","3588","1009.3"
"118850000","2254600","3588","1020.3"
"119929000","2254600","3587","1029.3"
"121010000","2282500","3588","1038.2"
"122090000","2282500","3588","1047.2"
"123170000","2282500","3587","1055.7"
"124504000","2282500","3588","1067.1"
"125584000","2282500","3588","1075.7"
"126663000","2282500","3588","1085.0"
"127742000","2282500","3589","1093.2"
"128828000","2270300","3589","1102.1"
"130164000","2270300","3589","1113.1"
"131243000","2270300","3588","1122.1"
"132322000","2270300","3588","1131.0"
"133402000","2270300","3590","1139.6"
"134482000","2270300","3590","1148.5"
"135817000","2270300","3589","1159.5"
"136896000","2284100","3589","1168.5"
"137975000","2284100","3589","1177.4"
"139060000","2284100","3589","1186.4"
"140139000","2284100","3589","1194.9"
"141474000","2284100","3588","1205.9"
"142553000","2284100","3588","1215.3"
"143632000","2284100","3588","1223.4"
"144711000","2285800","3589","1232.8"
"145790000","2285800","3588","1241.3"
"147125000","2285800","3588","1252.3"
"148211000","2285800","3587","1261.3"
"149291000","2285800","3588","1269.8"
"150370000","2285800","3588","1278.8"
"151449000","2285800","3587","1287.7"
"152784000","2254600","3587","1298.3"
"153864000","2254600","3587","1307.3"
"154943000","2254600","3587","1316.2"
"156023000","2254600","3588","1325.6"
"157108000","2254600","3587","1334.1"
"158447000","2254600","3588","1344.7"
"159527000","2254600","3587","1353.7"
"160606000","2283700","3587","1362.6"
"161686000","2283700","3586","1371.6"
"162766000","2283700","3586","1380.1"
"164101000","2283700","3586","1391.1"
"165181000","2283700","3587","1400.5"
"166261000","2283700","3587","1409.0"
"167341000","2283700","3587","1418.0"
"168427000","2284300","3587","1426.9"
"169762000","2284300","3587","1437.5"
"170841000","2284300","3587","1446.5"
"171920000","2284300","3587","1455.8"
"172999000","2284300","3588","1464.0"
"174079000","2284300","3588","1472.9"
"175414000","2284300","3589","1484.3"
"176494000","2270300","3588","1492.9"
"177573000","2270300","3589","1502.2"
"178658000","2270300","3589","1511.2"
"179738000","2270300","3589","1519.7"
"181073000","2270300","3589","1530.3"
"182152000","2270300","3590","1539.3"
"183231000","2270300","3588","1548.2"
"184309000","2285600","3588","1557.2"
"185389000","2285600","3588","1566.1"
"186724000","2285600","3587","1576.7"
"187803000","2285600","3588","1585.7"
"188888000","2285600","3589","1595.0"
"189968000","2285600","3588","1604.0"
"191047000","2285600","3588","1612.5"
"192382000","2268700","3590","1623.1"
"193461000","2268700","3590","1632.5"
"194541000","2268700","3590","1641.0"
"195621000","2268700","3591","1649.6"
"196702000","2268700","3590","1658.5"
"198037000","2268700","3591","1669.5"
