Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"205801000","2270700","3587","1733.4"
"206880000","2270700","3587","1742.0"
"207960000","2271200","3586","1750.9"
"209295000","2271200","3585","1761.9"
"210375000","2271200","3586","1770.4"
"211461000","2271200","3586","1779.4"
"212540000","2271200","3586","1788.4"
"213619000","2271200","3586","1797.7"
"214953000","2271200","3586","1807.9"
"216032000","2268900","3586","1816.8"
"217112000","2268900","3587","1825.8"
"218191000","2268900","3586","1834.8"
"219271000","2268900","3586","1843.7"
"220606000","2268900","3586","1854.7"
"221691000","2268900","3586","1863.7"
"222770000","2268900","3586","1872.2"
"223850000","2285100","3586","1881.2"
"224929000","2285100","3586","1890.1"
"226263000","2285100","3586","1900.7"
"227342000","2285100","3586","1910.1"
"228422000","2285100","3587","1919.0"
"229502000","2285100","3587","1927.6"
"230582000","2285100","3586","1936.1"
"231922000","2268900","3586","1947.1"
"233002000","2268900","3586","1956.0"
"234080000","2268900","3587","1964.6"
"235159000","2268900","3586","1973.5"
"236239000","2268900","3586","1982.5"
"237574000","2268900","3586","1993.1"
"238653000","2268900","3586","2002.0"
"239732000","2272700","3585","2011.0"
"240812000","2272700","3586","2019.5"
"241902000","2272700","3586","2028.5"
"243237000","2272700","3585","2039.5"
"244316000","2272700","3585","2048.4"
"245395000","2272700","3585","2057.4"
"246473000","2272700","3586","2066.3"
"247553000","2269600","3585","2074.9"
"248888000","2269600","3585","2085.5"
"249968000","2269600","3585","2094.4"
"251054000","2269600","3584","2103.4"
"252133000","2269600","3584","2112.3"
"253213000","2269600","3585","2121.7"
"254548000","2269600","3584","2131.9"
"255628000","2268100","3584","2140.8"
"256707000","2268100","3585","2149.8"
"257787000","2268100","3586","2158.3"
"258866000","2268100","3585","2167.3"
"260201000","2268100","3586","2178.3"
"261286000","2268100","3585","2187.2"
"262366000","2268100","3585","2196.2"
"263446000","2270300","3586","2204.7"
"264525000","2270300","3586","2213.7"
"265859000","2270300","3585","2224.7"
"266938000","2270300","3586","2233.2"
"268018000","2270300","3586","2242.2"
"269098000","2270300","3586","2251.1"
"270178000","2270300","3586","2260.1"
"271519000","2268700","3586","2270.7"
"272598000","2268700","3585","2279.6"
"273677000","2268700","3586","2288.2"
"274757000","2268700","3586","2297.1"
"275836000","2268700","3586","2306.1"
"277175000","2268700","3586","2317.1"
"278254000","2268700","3586","2326.0"
"279333000","2271400","3586","2334.6"
"280412000","2271400","3586","2343.5"
"281497000","2271400","3585","2352.5"
"282832000","2271400","3587","2363.0"
"283916000","2271400","3586","2372.0"
"284995000","2271400","3586","2381.0"
"286074000","2271400","3586","2389.9"
"287154000","2269600","3586","2398.5"
"288489000","2269600","3586","2409.4"
"289569000","2269600","3586","2418.4"
"290649000","2269600","3585","2427.4"
"291734000","2269600","3587","2436.3"
"292814000","2269600","3586","2444.9"
"294149000","2269600","3586","2455.8"
"295228000","2282600","3587","2464.8"
"296308000","2282600","3587","2473.3"
"297388000","2282600","3587","2482.3"
"298467000","2282600","3587","2491.3"
"299801000","2282600","3587","2501.8"
"300880000","2282600","3586","2510.8"
"301965000","2282600","3586","2519.7"
"303044000","2270900","3586","2528.7"
"304122000","2270900","3586","2537.2"
"305458000","2270900","3587","2548.6"
"306537000","2270900","3586","2556.8"
"307617000","2270900","3587","2565.7"
"308696000","2270900","3587","2574.7"
"309775000","2270900","3587","2584.1"
"311116000","2269000","3586","2594.6"
"312195000","2269000","3587","2603.2"
"313275000","2269000","3586","2612.1"
"314355000","2269000","3585","2621.1"
"315434000","2269000","3586","2629.6"
"316769000","2269000","3586","2640.6"
"317849000","2269000","3585","2649.6"
"318929000","2271800","3585","2658.5"
"320008000","2271800","3585","2667.5"
"321093000","2271800","3586","2676.0"
"322426000","2271800","3586","2687.0"
"323506000","2271800","3585","2695.6"
"324585000","2271800","3584","2704.5"
"325669000","2271800","3585","2713.9"
"326749000","2269700","3585","2722.4"
"328083000","2269700","3585","2733.0"
"329162000","2269700","3584","2742.0"
"330242000","2269700","3584","2751.3"
"331327000","2269700","3584","2759.9"
"332406000","2269700","3584","2768.4"
"333740000","2269700","3583","2779.4"
"334819000","2269400","3584","2788.4"
"335899000","2269400","3584","2797.3"
"336978000","2269400","3584","2805.9"
"338057000","2269400","3584","2814.8"
"339393000","2269400","3583","2825.8"
"340472000","2269400","3583","2834.4"
"341556000","2269400","3583","2843.3"
"342634000","2285800","3583","2852.7"
"343715000","2285800","3583","2860.8"
"345050000","2285800","3584","2872.2"
"346129000","2285800","3584","2880.8"
"347208000","2285800","3584","2889.7"
"348288000","2285800","3583","2898.3"
"349367000","2285800","3584","2907.2"
"350702000","2241900","3584","2917.8"
"351786000","2241900","3583","2926.7"
"352866000","2241900","3583","2936.1"
"353945000","2241900","3583","2944.7"
"355024000","2241900","3583","2953.2"
"356359000","2241900","3582","2964.2"
"357438000","2241900","3583","2973.1"
"358518000","2271100","3584","2981.7"
"359598000","2271100","3583","2990.6"
"360676000","2271100","3583","2999.6"
"362018000","2271100","3582","3010.6"
"363097000","2271100","3583","3020.0"
"364177000","2271100","3584","3028.1"
"365257000","2271100","3584","3037.0"
"366336000","2285100","3583","3046.0"
"367675000","2285100","3584","3056.6"
"368755000","2285100","3583","3065.5"
"369834000","2285100","3584","3074.5"
"370914000","2285100","3584","3083.4"
"372000000","2285100","3583","3092.0"
"373333000","2285100","3583","3103.0"
"374412000","2267600","3584","3111.9"
"375491000","2267600","3583","3120.5"
"376570000","2267600","3582","3129.4"
"377650000","2267600","3583","3138.4"
"378984000","2267600","3583","3149.4"
"380063000","2267600","3582","3157.9"
"381148000","2267600","3583","3166.9"
"382228000","2256500","3583","3175.4"
