Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"205774000","2285100","3588","1731.8"
"206853000","2285100","3588","1740.7"
"207932000","2270900","3588","1749.7"
"209266000","2270900","3586","1760.3"
"210345000","2270900","3586","1769.2"
"211424000","2270900","3585","1778.2"
"212503000","2270900","3586","1787.1"
"213583000","2270900","3586","1796.1"
"214919000","2270900","3585","1806.7"
"216004000","2268900","3586","1815.6"
"217083000","2268900","3586","1824.6"
"218162000","2268900","3586","1833.5"
"219241000","2268900","3585","1842.5"
"220576000","2268900","3585","1853.1"
"221655000","2268900","3585","1862.0"
"222734000","2268900","3584","1871.0"
"223813000","2273100","3584","1879.5"
"224893000","2273100","3585","1888.9"
"226233000","2273100","3584","1899.5"
"227312000","2273100","3586","1908.8"
"228390000","2273100","3586","1917.0"
"229470000","2273100","3586","1925.9"
"230549000","2273100","3586","1934.9"
"231888000","2296200","3586","1946.3"
"232967000","2296200","3586","1954.4"
"234047000","2296200","3586","1963.4"
"235127000","2296200","3586","1972.3"
"236212000","2296200","3587","1980.9"
"237547000","2296200","3586","1991.8"
"238626000","2296200","3586","2000.8"
"239705000","2256100","3585","2009.8"
"240784000","2256100","3586","2018.7"
"241864000","2256100","3586","2027.3"
"243198000","2256100","3586","2038.2"
"244278000","2256100","3585","2047.2"
"245358000","2256100","3586","2056.2"
"246443000","2256100","3585","2064.7"
"247523000","2270500","3585","2073.7"
"248858000","2270500","3585","2084.6"
"249938000","2270500","3585","2093.2"
"251017000","2270500","3584","2102.1"
"252096000","2270500","3585","2111.5"
"253174000","2270500","3585","2119.6"
"254509000","2270500","3584","2130.6"
"255593000","2269400","3584","2139.6"
"256673000","2269400","3584","2148.5"
"257753000","2269400","3584","2157.1"
"258832000","2269400","3584","2166.0"
"260167000","2269400","3584","2177.0"
"261246000","2269400","3584","2186.0"
"262326000","2269400","3584","2194.5"
"263406000","2272000","3584","2203.5"
"264485000","2272000","3585","2212.9"
"265826000","2272000","3585","2223.0"
"266905000","2272000","3586","2232.0"
"267984000","2272000","3585","2240.9"
