Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"205772000","2270500","3586","1738.7"
"206849000","2270500","3586","1747.3"
"207928000","2287900","3586","1756.2"
"209263000","2287900","3586","1767.2"
"210348000","2287900","3586","1776.2"
"211428000","2287900","3586","1785.1"
"212507000","2287900","3585","1793.7"
"213586000","2287900","3586","1802.6"
"214920000","2287900","3587","1814.0"
"215999000","2283300","3586","1822.6"
"217078000","2283300","3586","1832.0"
"218158000","2283300","3586","1840.1"
"219237000","2283300","3586","1849.0"
"220582000","2283300","3586","1860.0"
"221662000","2283300","3586","1869.0"
"222741000","2283300","3586","1877.9"
"223820000","2284100","3586","1886.9"
"224899000","2284100","3586","1895.4"
"226235000","2284100","3586","1906.4"
"227315000","2284100","3586","1915.4"
"228394000","2284100","3587","1924.3"
"229475000","2284100","3586","1932.9"
"230559000","2284100","3586","1941.8"
"231894000","2268300","3587","1952.8"
"232974000","2268300","3587","1961.8"
"234053000","2268300","3586","1970.3"
"235133000","2268300","3586","1979.3"
"236213000","2268300","3586","1988.2"
"237549000","2268300","3586","1999.2"
"238629000","2268300","3587","2007.8"
"239708000","2271800","3587","2016.7"
"240793000","2271800","3587","2025.7"
"241872000","2271800","3586","2034.6"
"243206000","2271800","3586","2045.6"
"244286000","2271800","3587","2054.6"
"245365000","2271800","3587","2063.1"
"246444000","2271800","3586","2072.1"
"247523000","2285800","3586","2081.0"
"248858000","2285800","3586","2092.0"
"249943000","2285800","3585","2100.6"
"251022000","2285800","3586","2109.5"
"252102000","2285800","3585","2118.5"
"253181000","2285800","3586","2127.8"
"254515000","2285800","3585","2138.4"
"255594000","2283200","3585","2147.4"
"256673000","2283200","3586","2155.9"
"257753000","2283200","3585","2164.9"
"258832000","2283200","3585","2173.8"
"260172000","2283200","3585","2184.8"
"261252000","2283200","3585","2193.8"
"262336000","2283200","3585","2202.7"
"263416000","2283900","3586","2211.7"
"264495000","2283900","3586","2220.2"
"265830000","2283900","3585","2231.2"
"266910000","2283900","3586","2240.6"
"267989000","2283900","3586","2249.1"
"269069000","2283900","3586","2258.5"
"270154000","2283900","3586","2267.0"
"271489000","2282600","3586","2278.0"
"272570000","2282600","3587","2287.0"
"273649000","2282600","3586","2295.5"
"274728000","2282600","3586","2304.5"
"275808000","2282600","3586","2313.4"
"277142000","2282600","3587","2324.0"
"278222000","2282600","3586","2333.0"
"279301000","2272400","3586","2341.9"
"280385000","2272400","3587","2351.3"
"281463000","2272400","3586","2359.8"
"282798000","2272400","3587","2370.4"
"283877000","2272400","3587","2379.8"
"284956000","2272400","3586","2388.3"
"286036000","2272400","3587","2397.3"
"287115000","2300600","3588","2406.7"
"288449000","2300600","3588","2416.8"
"289529000","2300600","3587","2425.8"
"290614000","2300600","3588","2434.7"
"291694000","2300600","3588","2443.7"
"292773000","2300600","3588","2452.6"
"294108000","2300600","3588","2463.2"
"295187000","2254900","3586","2472.2"
"296266000","2254900","3586","2481.1"
"297345000","2254900","3586","2489.7"
"298425000","2254900","3586","2498.6"
"299760000","2254900","3587","2509.6"
"300845000","2254900","3587","2518.2"
"301924000","2254900","3586","2527.1"
"303003000","2285400","3587","2536.5"
"304086000","2285400","3587","2545.0"
"305421000","2285400","3587","2556.0"
"306501000","2285400","3588","2565.4"
"307580000","2285400","3587","2573.5"
"308660000","2285400","3588","2582.9"
"309739000","2285400","3587","2591.4"
"311080000","2281700","3589","2602.8"
"312159000","2281700","3589","2611.0"
"313238000","2281700","3589","2620.3"
"314318000","2281700","3588","2628.9"
"315397000","2281700","3588","2637.8"
"316731000","2281700","3588","2648.8"
"317811000","2281700","3588","2657.4"
"318889000","2258400","3588","2666.3"
"319974000","2258400","3587","2675.3"
"321054000","2258400","3588","2684.2"
"322388000","2258400","3587","2694.8"
"323468000","2258400","3587","2703.8"
"324548000","2258400","3587","2712.7"
"325627000","2258400","3587","2721.7"
"326706000","2270700","3587","2730.2"
"328041000","2270700","3586","2741.2"
"329120000","2270700","3586","2749.8"
"330205000","2270700","3586","2759.1"
"331284000","2270700","3587","2768.1"
"332363000","2270700","3587","2777.0"
"333698000","2270700","3586","2787.6"
"334777000","2269200","3587","2796.2"
"335857000","2269200","3587","2805.1"
"336935000","2269200","3586","2814.1"
"338014000","2269200","3586","2823.0"
"339349000","2269200","3586","2834.0"
"340433000","2269200","3586","2843.0"
"341512000","2269200","3587","2851.5"
"342591000","2286000","3587","2860.5"
"343671000","2286000","3586","2869.4"
"345006000","2286000","3586","2880.4"
"346090000","2286000","3586","2889.0"
"347170000","2286000","3586","2897.9"
"348248000","2286000","3586","2906.9"
"349328000","2286000","3586","2915.8"
"350669000","2281500","3586","2926.8"
"351748000","2281500","3586","2935.4"
"352827000","2281500","3587","2944.7"
"353907000","2281500","3586","2953.3"
"354986000","2281500","3587","2961.8"
"356319000","2281500","3586","2972.8"
"357397000","2281500","3586","2981.8"
"358477000","2273300","3586","2990.7"
"359556000","2273300","3586","2999.7"
"360641000","2273300","3587","3008.2"
"361976000","2273300","3587","3019.6"
"363055000","2273300","3586","3028.2"
"364135000","2273300","3585","3037.1"
"365215000","2273300","3585","3046.1"
"366295000","2270300","3586","3054.6"
"367630000","2270300","3584","3065.6"
"368710000","2270300","3584","3074.6"
"369794000","2270300","3584","3083.5"
"370874000","2270300","3585","3092.1"
"371953000","2270300","3586","3101.0"
"373288000","2270300","3586","3112.0"
"374368000","2282800","3586","3121.0"
"375446000","2282800","3586","3129.5"
"376526000","2282800","3586","3138.5"
"377605000","2282800","3586","3147.4"
"378939000","2282800","3587","3158.4"
"380024000","2282800","3587","3167.4"
"381104000","2282800","3587","3175.9"
"382182000","2271400","3587","3184.9"
"383262000","2271400","3587","3193.8"
"384597000","2271400","3587","3204.8"
