Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3572","46.3"
"1080000","0","3584","54.9"
"2159000","2285400","3579","64.3"
"3237000","2285400","3587","72.8"
"4317000","2285400","3581","81.8"
"5657000","2285400","3580","92.7"
"6737000","2285400","3582","101.7"
"7817000","2285400","3583","110.7"
"8897000","2285400","3586","119.2"
"9976000","2270700","3584","128.2"
"11310000","2270700","3583","139.1"
"12388000","2270700","3586","148.5"
"13468000","2270700","3585","157.1"
"14552000","2270700","3588","166.4"
"15630000","2270700","3586","175.0"
"16965000","2270700","3586","186.0"
"18044000","2298200","3587","194.9"
"19123000","2298200","3588","203.5"
"20203000","2298200","3587","212.4"
"21282000","2298200","3587","221.4"
"22617000","2298200","3588","232.4"
"23696000","2298200","3586","241.3"
"24785000","2298200","3587","250.7"
"25864000","2284300","3585","259.2"
"26944000","2284300","3585","268.2"
"28280000","2284300","3587","279.6"
"29359000","2284300","3586","288.1"
"30438000","2284300","3587","296.7"
"31517000","2284300","3586","305.6"
"32597000","2284300","3585","314.6"
"33930000","2298900","3586","326.0"
"35015000","2298900","3585","334.5"
"36095000","2298900","3585","343.5"
"37173000","2298900","3586","352.4"
"38252000","2298900","3585","361.0"
"39587000","2298900","3586","372.4"
"40666000","2298900","3585","380.9"
"41745000","2271200","3585","389.9"
"42824000","2271200","3585","398.8"
"43903000","2271200","3586","408.2"
"45242000","2271200","3585","418.8"
"46322000","2271200","3587","428.1"
"47402000","2271200","3587","436.3"
"48482000","2271200","3587","445.2"
"49562000","2285400","3587","454.2"
"50897000","2285400","3586","465.2"
"51976000","2285400","3586","474.1"
"53055000","2285400","3587","483.5"
"54135000","2285400","3587","492.0"
"55219000","2285400","3587","500.6"
"56554000","2285400","3588","512.0"
"57634000","2297100","3588","520.9"
"58714000","2297100","3588","529.5"
"59793000","2297100","3587","538.4"
"60873000","2297100","3589","547.8"
"62208000","2297100","3589","558.4"
"63287000","2297100","3589","566.9"
"64366000","2297100","3588","575.9"
"65451000","2270700","3587","584.8"
"66530000","2270700","3588","594.2"
"67870000","2270700","3588","604.8"
"68949000","2270700","3588","613.3"
"70029000","2270700","3588","622.3"
"71108000","2270700","3587","631.2"
"72188000","2270700","3587","640.2"
"73523000","2283000","3587","651.2"
"74609000","2283000","3588","660.5"
"75688000","2283000","3587","669.1"
"76767000","2283000","3588","677.6"
"77846000","2283000","3588","686.6"
"79179000","2283000","3587","697.6"
"80259000","2283000","3588","706.5"
"81338000","2271200","3587","715.1"
"82417000","2271200","3588","724.4"
"83497000","2271200","3588","733.0"
"84838000","2271200","3589","744.0"
"85918000","2271200","3588","752.9"
"86997000","2271200","3588","761.9"
"88076000","2271200","3588","770.8"
"89156000","2299600","3589","779.8"
"90490000","2299600","3588","790.4"
"91570000","2299600","3589","799.3"
"92648000","2299600","3588","808.3"
"93727000","2299600","3588","817.2"
"94813000","2299600","3589","826.2"
"96149000","2299600","3589","836.8"
"97228000","2269000","3590","845.7"
"98307000","2269000","3590","854.7"
"99386000","2269000","3591","864.1"
"100465000","2269000","3590","872.6"
"101800000","2269000","3590","883.6"
"102880000","2269000","3589","892.5"
"103960000","2269000","3589","901.5"
"105045000","2299600","3589","910.5"
"106124000","2299600","3589","919.0"
"107458000","2299600","3589","930.0"
"108588000","2299600","3589","939.4"
"109667000","2299600","3588","948.3"
"110747000","2299600","3587","957.3"
"111826000","2299600","3587","966.2"
"113160000","2298900","3588","977.6"
"114240000","2298900","3588","985.8"
"115325000","2298900","3589","994.7"
"116405000","2298900","3588","1003.7"
"117484000","2298900","3588","1013.0"
"118819000","2298900","3587","1023.6"
"119898000","2298900","3587","1032.6"
"120977000","2270900","3588","1041.5"
"122056000","2270900","3588","1050.1"
"123135000","2270900","3588","1059.0"
"124476000","2270900","3587","1070.0"
"125555000","2270900","3587","1079.0"
"126635000","2270900","3588","1087.9"
"127714000","2270900","3587","1096.9"
"128792000","2300200","3588","1106.2"
"130126000","2300200","3588","1116.8"
"131205000","2300200","3587","1125.4"
"132284000","2300200","3587","1134.3"
"133364000","2300200","3587","1143.3"
"134443000","2300200","3587","1152.2"
"135783000","2300200","3587","1163.2"
"136862000","2255500","3587","1171.8"
"137941000","2255500","3587","1181.1"
"139020000","2255500","3587","1189.7"
"140100000","2255500","3587","1198.6"
"141434000","2255500","3585","1209.6"
"142514000","2255500","3587","1218.6"
"143593000","2255500","3587","1227.1"
"144677000","2285800","3588","1236.1"
"145757000","2285800","3587","1245.0"
"147091000","2285800","3587","1256.0"
"148170000","2285800","3587","1265.0"
"149249000","2285800","3588","1273.9"
"150329000","2285800","3587","1282.5"
"151413000","2285800","3588","1291.4"
"152746000","2283900","3587","1302.4"
"153826000","2283900","3586","1311.4"
"154911000","2283900","3586","1320.3"
"155990000","2283900","3586","1329.3"
"157070000","2283900","3586","1338.2"
"158403000","2283900","3586","1348.8"
"159482000","2283900","3585","1357.8"
"160562000","2285600","3585","1366.7"
"161641000","2285600","3586","1376.1"
"162720000","2285600","3586","1385.0"
"164054000","2285600","3586","1395.6"
"165139000","2285600","3586","1404.6"
"166218000","2285600","3587","1413.5"
"167298000","2285600","3587","1422.5"
"168378000","2285600","3587","1431.0"
"169711000","2285600","3586","1442.0"
"170790000","2285600","3587","1451.4"
"171871000","2285600","3586","1459.9"
"172950000","2285600","3587","1468.5"
"174031000","2285600","3586","1477.4"
"175372000","2285600","3588","1488.8"
"176451000","2282600","3587","1497.4"
"177530000","2282600","3587","1506.3"
"178610000","2282600","3588","1515.7"
"179690000","2282600","3588","1523.8"
"181023000","2282600","3589","1534.8"
"182103000","2282600","3588","1543.8"
"183182000","2282600","3588","1552.7"
"184261000","2287500","3589","1561.7"
"185345000","2287500","3587","1570.6"
"186680000","2287500","3588","1581.2"
"187759000","2287500","3587","1590.6"
"188838000","2287500","3588","1599.1"
"189918000","2287500","3587","1608.1"
"190997000","2287500","3587","1617.0"
"192332000","2283300","3588","1628.0"
"193414000","2283300","3587","1637.0"
"194499000","2283300","3589","1645.5"
"195579000","2283300","3588","1654.5"
"196658000","2283300","3589","1663.8"
"197994000","2283300","3590","1674.8"
"199073000","2283300","3588","1683.4"
"200151000","2269900","3589","1691.9"
"201230000","2269900","3588","1700.9"
"202309000","2269900","3589","1709.8"
"203644000","2269900","3589","1720.8"
"204729000","2269900","3588","1729.8"
"205808000","2269900","3588","1738.7"
"206887000","2269900","3589","1748.1"
"207967000","2300000","3588","1756.6"
"209302000","2300000","3589","1768.0"
"210380000","2300000","3590","1776.6"
"211459000","2300000","3590","1785.5"
"212540000","2300000","3590","1794.1"
"213618000","2300000","3589","1803.0"
"214959000","2300000","3589","1814.0"
"216038000","2283300","3590","1823.0"
"217118000","2283300","3590","1831.9"
"218197000","2283300","3590","1840.5"
"219276000","2283300","3588","1849.4"
"220611000","2283300","3588","1860.4"
"221690000","2283300","3588","1869.4"
"222770000","2283300","3588","1878.3"
"223850000","2272400","3589","1886.9"
"224935000","2272400","3588","1895.8"
"226269000","2272400","3589","1907.2"
"227349000","2272400","3588","1916.2"
"228428000","2272400","3588","1924.7"
"229507000","2272400","3588","1933.7"
"230586000","2272400","3589","1942.2"
"231922000","2283000","3588","1953.2"
"233000000","2283000","3589","1962.6"
"234080000","2283000","3588","1971.1"
"235171000","2283000","3587","1980.1"
"236250000","2283000","3588","1989.5"
"237583000","2283000","3588","1999.6"
"238662000","2283000","3589","2008.6"
"239742000","2298900","3589","2018.0"
"240821000","2298900","3588","2026.5"
"241900000","2298900","3588","2035.5"
"243236000","2298900","3588","2046.4"
"244316000","2298900","3589","2055.4"
"245401000","2298900","3588","2064.4"
"246480000","2298900","3589","2072.9"
"247559000","2285300","3589","2082.3"
"248894000","2285300","3589","2092.8"
"249973000","2285300","3589","2101.8"
"251051000","2285300","3588","2110.3"
"252131000","2285300","3588","2119.7"
"253210000","2285300","3588","2128.3"
"254552000","2285300","3588","2139.7"
"255631000","2283000","3588","2148.6"
"256710000","2283000","3587","2157.2"
"257790000","2283000","3588","2166.1"
"258870000","2283000","3588","2175.1"
"260204000","2283000","3588","2185.6"
"261283000","2283000","3588","2195.0"
"262363000","2283000","3589","2204.0"
"263443000","2272400","3588","2212.5"
"264527000","2272400","3589","2221.1"
"265862000","2272400","3588","2232.0"
"266942000","2272400","3588","2241.0"
"268021000","2272400","3589","2250.4"
"269100000","2272400","3589","2258.9"
"270179000","2272400","3589","2267.9"
"271514000","2283300","3589","2278.9"
"272593000","2283300","3589","2287.4"
"273673000","2283300","3589","2296.4"
"274758000","2283300","3588","2305.3"
"275838000","2283300","3590","2314.7"
"277178000","2283300","3589","2325.3"
"278256000","2283300","3589","2334.2"
"279335000","2298500","3590","2343.6"
"280414000","2298500","3589","2352.1"
"281494000","2298500","3591","2360.7"
"282828000","2298500","3589","2371.7"
"283908000","2298500","3590","2381.0"
"284992000","2298500","3590","2389.6"
"286072000","2298500","3590","2398.5"
"287151000","2270900","3589","2407.5"
"288486000","2270900","3589","2418.1"
"289566000","2270900","3589","2427.0"
"290645000","2270900","3589","2436.0"
"291725000","2270900","3590","2445.3"
"292805000","2270900","3589","2453.9"
"294140000","2270900","3588","2464.9"
"295224000","2283000","3589","2473.8"
"296304000","2283000","3589","2482.4"
"297382000","2283000","3590","2491.3"
"298462000","2283000","3590","2500.7"
"299798000","2283000","3590","2511.3"
"300876000","2283000","3590","2520.2"
"301957000","2283000","3590","2529.2"
"303036000","2286800","3589","2538.1"
"304115000","2286800","3589","2547.1"
"305455000","2286800","3590","2557.7"
"306535000","2286800","3590","2566.6"
"307614000","2286800","3589","2575.6"
"308694000","2286800","3589","2584.5"
"309772000","2286800","3589","2593.1"
"311107000","2269000","3589","2604.1"
"312187000","2269000","3589","2613.0"
"313265000","2269000","3590","2622.4"
"314345000","2269000","3589","2630.9"
