Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3612","46.3"
"1081000","0","3609","55.3"
"2160000","2284700","3609","64.3"
"3239000","2284700","3599","73.2"
"4318000","2284700","3604","82.6"
"5654000","2284700","3603","93.6"
"6732000","2284700","3596","102.1"
"7811000","2284700","3594","111.1"
"8889000","2284700","3595","119.6"
"9974000","2286200","3593","128.6"
"11309000","2286200","3597","139.6"
"12388000","2286200","3595","148.5"
"13467000","2286200","3594","157.5"
"14547000","2286200","3594","166.4"
"15627000","2286200","3594","175.4"
"16962000","2286200","3593","186.0"
"18041000","2284400","3594","194.9"
"19122000","2284400","3592","203.9"
"20206000","2284400","3592","212.8"
"21286000","2284400","3594","222.2"
"22621000","2284400","3594","233.2"
"23700000","2284400","3593","241.7"
"24779000","2284400","3593","250.3"
"25863000","2283900","3591","259.2"
"26942000","2283900","3591","268.2"
"28276000","2283900","3591","279.2"
"29362000","2283900","3591","288.1"
"30441000","2283900","3590","297.1"
"31520000","2283900","3590","305.6"
"32600000","2283900","3589","314.6"
"33935000","2283000","3588","325.6"
"35014000","2283000","3589","334.9"
"36093000","2283000","3589","343.5"
"37173000","2283000","3589","352.4"
"38252000","2283000","3589","361.0"
"39593000","2283000","3589","372.4"
"40672000","2283000","3589","380.9"
"41752000","2285300","3589","389.9"
"42831000","2285300","3589","398.8"
"43911000","2285300","3589","407.8"
"45245000","2285300","3590","419.2"
"46325000","2285300","3590","427.7"
"47404000","2285300","3590","436.7"
"48484000","2285300","3589","445.2"
"49568000","2285400","3589","454.2"
"50902000","2285400","3589","465.2"
"51981000","2285400","3589","474.1"
"53060000","2285400","3589","482.7"
"54140000","2285400","3588","491.6"
"55218000","2285400","3588","500.6"
"56552000","2285400","3588","511.6"
"57632000","2271400","3588","520.1"
"58711000","2271400","3587","529.1"
"59796000","2271400","3588","538.0"
"60875000","2271400","3587","547.0"
"62208000","2271400","3587","557.6"
"63287000","2271400","3587","566.5"
"64366000","2271400","3588","575.9"
"65446000","2286200","3587","584.4"
"66523000","2286200","3588","593.8"
