Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3559","46.3"
"1079000","0","3573","55.3"
"2159000","2270300","3582","63.8"
"3238000","2270300","3575","72.8"
"4317000","2270300","3577","81.8"
"5658000","2270300","3578","92.7"
"6737000","2270300","3582","101.3"
"7816000","2270300","3581","110.7"
"8895000","2270300","3580","119.2"
"9975000","2285400","3581","128.2"
"11310000","2285400","3582","139.1"
"12389000","2285400","3582","147.7"
"13469000","2285400","3581","156.6"
"14549000","2285400","3581","165.6"
"15633000","2285400","3585","175.0"
"16968000","2285400","3586","185.5"
"18047000","2283000","3585","194.5"
"19127000","2283000","3585","203.0"
"20207000","2283000","3585","212.0"
"21286000","2283000","3586","221.0"
"22621000","2283000","3586","231.9"
"23701000","2283000","3586","240.5"
"24785000","2283000","3586","249.4"
"25864000","2285400","3586","258.8"
"26943000","2285400","3587","267.8"
"28278000","2285400","3587","278.3"
"29357000","2285400","3587","286.9"
"30437000","2285400","3587","295.8"
"31516000","2285400","3587","305.2"
"32595000","2285400","3588","314.2"
"33929000","2270900","3587","324.7"
"35014000","2270900","3587","333.3"
"36099000","2270900","3587","342.2"
"37178000","2270900","3587","351.6"
"38257000","2270900","3588","360.6"
"39592000","2270900","3587","371.1"
"40672000","2270900","3587","380.1"
"41751000","2269200","3588","388.6"
"42830000","2269200","3588","397.6"
"43909000","2269200","3587","406.6"
"45249000","2269200","3589","417.5"
"46329000","2269200","3588","426.1"
"47409000","2269200","3588","435.0"
"48488000","2269200","3589","444.0"
"49567000","2271100","3589","452.5"
"50902000","2271100","3589","463.5"
"51981000","2271100","3589","472.5"
"53061000","2271100","3589","481.4"
"54140000","2271100","3589","490.4"
"55225000","2271100","3588","498.9"
"56560000","2271100","3590","510.3"
"57639000","2283000","3589","518.9"
"58718000","2283000","3589","527.8"
"59797000","2283000","3589","536.8"
"60876000","2283000","3589","545.3"
"62211000","2283000","3589","556.3"
"63290000","2283000","3589","565.3"
"64369000","2283000","3590","574.7"
"65454000","2285800","3590","583.2"
"66533000","2285800","3590","591.7"
"67868000","2285800","3590","602.7"
"68947000","2285800","3590","611.7"
"70026000","2285800","3590","620.6"
"71105000","2285800","3590","629.6"
"72185000","2285800","3589","638.1"
"73519000","2270900","3588","649.1"
"74598000","2270900","3589","658.1"
"75683000","2270900","3589","667.0"
"76762000","2270900","3589","675.6"
"77846000","2270900","3588","684.5"
"79181000","2270900","3588","695.9"
"80261000","2270900","3588","704.5"
"81340000","2284100","3588","713.4"
"82420000","2284100","3589","722.0"
"83500000","2284100","3587","730.9"
"84840000","2284100","3588","741.9"
"85919000","2284100","3588","750.9"
"86998000","2284100","3588","759.4"
"88078000","2284100","3588","768.8"
"89157000","2285300","3588","777.8"
"90492000","2285300","3588","788.7"
"91571000","2285300","3588","796.9"
"92650000","2285300","3588","806.2"
"93730000","2285300","3589","815.2"
"94815000","2285300","3587","823.7"
"96148000","2285300","3588","834.7"
"97226000","2255700","3587","843.3"
"98306000","2255700","3586","852.2"
"99385000","2255700","3587","861.2"
"100465000","2255700","3587","870.1"
"101799000","2255700","3586","880.7"
"102879000","2255700","3586","889.7"
"103958000","2255700","3586","898.6"
"105043000","2299800","3586","908.0"
"106122000","2299800","3586","916.1"
"107457000","2299800","3586","927.1"
"108536000","2299800","3586","936.5"
"109616000","2299800","3587","945.4"
"110696000","2299800","3587","954.4"
"111775000","2299800","3587","962.5"
"113109000","2256600","3586","973.5"
"114189000","2256600","3588","982.9"
"115274000","2256600","3587","991.4"
"116353000","2256600","3587","1000.0"
"117432000","2256600","3587","1009.3"
"118767000","2256600","3588","1019.9"
"119851000","2256600","3588","1028.9"
"120931000","2283900","3587","1037.8"
"122010000","2283900","3587","1046.4"
"123089000","2283900","3587","1055.7"
"124424000","2283900","3587","1066.3"
"125509000","2283900","3587","1075.3"
"126589000","2283900","3587","1083.8"
"127668000","2283900","3586","1093.2"
"128749000","2270300","3587","1101.7"
"130083000","2270300","3587","1112.7"
"131162000","2270300","3587","1121.3"
"132241000","2270300","3586","1130.2"
"133320000","2270300","3587","1139.6"
"134400000","2270300","3587","1148.1"
"135740000","2270300","3587","1158.7"
"136818000","2269800","3586","1167.7"
"137898000","2269800","3587","1177.0"
"138977000","2269800","3587","1185.6"
"140056000","2269800","3587","1194.1"
"141390000","2269800","3587","1205.1"
"142469000","2269800","3587","1214.1"
"143549000","2269800","3587","1222.6"
"144628000","2272700","3586","1231.6"
"145713000","2272700","3586","1240.5"
"147047000","2272700","3585","1251.5"
"148126000","2272700","3585","1260.5"
"149206000","2272700","3586","1269.8"
"150285000","2272700","3586","1278.4"
"151364000","2272700","3586","1286.9"
"152700000","2283000","3586","1297.9"
"153779000","2283000","3587","1306.5"
"154864000","2283000","3587","1315.4"
"155944000","2283000","3587","1324.8"
"157023000","2283000","3587","1333.3"
"158357000","2283000","3587","1343.9"
"159436000","2283000","3587","1352.9"
"160516000","2271100","3587","1361.8"
"161600000","2271100","3587","1371.2"
"162680000","2271100","3586","1379.7"
"164014000","2271100","3587","1390.3"
"165099000","2271100","3586","1399.3"
"166178000","2271100","3586","1408.2"
"167256000","2271100","3586","1417.6"
"168336000","2269700","3587","1425.7"
"169671000","2269700","3586","1436.7"
"170750000","2269700","3585","1445.7"
"171829000","2269700","3586","1454.6"
"172909000","2269700","3586","1463.2"
"173988000","2269700","3585","1472.1"
"175329000","2269700","3585","1483.1"
"176408000","2268900","3585","1491.6"
"177487000","2268900","3585","1500.6"
"178566000","2268900","3585","1509.5"
"179646000","2268900","3584","1518.5"
"180981000","2268900","3586","1529.5"
"182060000","2268900","3587","1538.0"
"183140000","2268900","3586","1547.0"
"184218000","2287300","3586","1555.9"
"185303000","2287300","3587","1565.3"
"186638000","2287300","3586","1575.5"
"187718000","2287300","3586","1584.4"
"188797000","2287300","3587","1593.4"
"189877000","2287300","3586","1602.3"
"190956000","2287300","3586","1610.9"
"192291000","2268700","3586","1621.9"
"193370000","2268700","3587","1630.8"
"194450000","2268700","3586","1639.8"
"195535000","2268700","3586","1648.7"
"196614000","2268700","3586","1657.3"
"197949000","2268700","3587","1668.7"
"199028000","2268700","3586","1677.2"
"200108000","2285400","3586","1686.2"
"201187000","2285400","3587","1694.7"
"202266000","2285400","3586","1703.7"
"203606000","2285400","3586","1714.7"
"204684000","2285400","3586","1723.6"
"205769000","2285400","3586","1732.6"
"206848000","2285400","3586","1741.1"
"207928000","2284300","3586","1750.5"
"209263000","2284300","3586","1761.1"
"210342000","2284300","3585","1770.0"
"211421000","2284300","3586","1779.0"
"212501000","2284300","3585","1787.5"
"213581000","2284300","3585","1796.5"
"214922000","2284300","3585","1807.5"
"216002000","2268300","3586","1816.4"
"217082000","2268300","3586","1825.4"
"218161000","2268300","3585","1833.9"
"219241000","2268300","3587","1842.5"
"220575000","2268300","3585","1853.5"
"221654000","2268300","3586","1862.4"
"222733000","2268300","3586","1871.4"
"223812000","2272600","3585","1880.3"
"224898000","2272600","3585","1889.3"
"226232000","2272600","3586","1900.3"
"227311000","2272600","3585","1908.8"
"228390000","2272600","3586","1917.4"
"229469000","2272600","3586","1926.3"
"230548000","2272600","3586","1935.3"
"231883000","2283500","3587","1946.7"
"232963000","2283500","3587","1955.2"
"234043000","2283500","3588","1963.8"
"235128000","2283500","3588","1972.7"
"236206000","2283500","3588","1981.7"
"237540000","2283500","3587","1992.7"
"238621000","2283500","3587","2001.2"
"239700000","2256100","3587","2010.2"
"240778000","2256100","3587","2019.1"
"241858000","2256100","3586","2028.1"
"243192000","2256100","3586","2038.7"
"244270000","2256100","3586","2047.6"
"245360000","2256100","3586","2056.6"
"246439000","2256100","3586","2065.5"
"247519000","2299300","3587","2074.9"
"248854000","2299300","3588","2085.1"
"249933000","2299300","3587","2094.0"
"251013000","2299300","3588","2103.4"
"252092000","2299300","3587","2111.9"
"253171000","2299300","3588","2120.5"
"254506000","2299300","3587","2131.5"
"255590000","2254900","3587","2140.4"
"256670000","2254900","3587","2149.4"
"257749000","2254900","3587","2158.3"
"258828000","2254900","3587","2166.9"
"260164000","2254900","3588","2177.9"
"261244000","2254900","3588","2186.4"
"262324000","2254900","3588","2195.8"
"263403000","2272000","3588","2204.3"
"264483000","2272000","3588","2213.3"
"265823000","2272000","3589","2224.7"
"266902000","2272000","3588","2232.8"
"267980000","2272000","3588","2241.8"
"269060000","2272000","3588","2250.7"
"270140000","2272000","3589","2260.1"
"271474000","2269200","3589","2270.2"
"272553000","2269200","3589","2279.6"
"273633000","2269200","3589","2288.2"
"274712000","2269200","3589","2297.1"
"275796000","2269200","3588","2305.7"
"277132000","2269200","3588","2316.6"
"278212000","2269200","3588","2325.6"
"279292000","2285100","3589","2334.6"
"280369000","2285100","3588","2343.1"
"281448000","2285100","3588","2352.1"
"282783000","2285100","3588","2363.0"
"283863000","2285100","3589","2371.6"
"284947000","2285100","3588","2381.0"
"286026000","2285100","3589","2389.9"
"287106000","2271400","3588","2398.5"
"288445000","2271400","3588","2409.9"
"289524000","2271400","3588","2418.4"
"290604000","2271400","3587","2426.9"
"291684000","2271400","3588","2436.3"
"292764000","2271400","3589","2445.3"
"294099000","2271400","3589","2455.8"
"295184000","2267200","3589","2464.4"
"296264000","2267200","3589","2473.8"
"297343000","2267200","3589","2482.3"
"298423000","2267200","3589","2491.3"
"299758000","2267200","3590","2502.2"
"300838000","2267200","3589","2511.2"
"301916000","2267200","3590","2519.7"
"302995000","2301700","3589","2529.1"
"304074000","2301700","3589","2538.1"
"305415000","2301700","3588","2548.6"
"306493000","2301700","3589","2557.6"
"307571000","2301700","3588","2566.1"
"308651000","2301700","3589","2575.1"
"309731000","2301700","3589","2584.5"
"311066000","2269200","3589","2595.0"
"312145000","2269200","3590","2603.6"
"313224000","2269200","3589","2612.5"
"314303000","2269200","3589","2621.9"
"315388000","2269200","3589","2630.5"
"316723000","2269200","3589","2641.0"
"317802000","2269200","3588","2650.0"
"318881000","2271100","3587","2658.9"
"319961000","2271100","3587","2667.9"
"321041000","2271100","3588","2676.4"
"322375000","2271100","3587","2687.4"
"323455000","2271100","3588","2696.4"
"324534000","2271100","3588","2705.3"
"325618000","2271100","3589","2713.9"
"326698000","2270900","3587","2722.8"
"328031000","2270900","3587","2733.8"
"329111000","2270900","3587","2742.8"
"330195000","2270900","3587","2751.7"
"331274000","2270900","3587","2760.3"
"332353000","2270900","3587","2769.2"
"333688000","2270900","3586","2780.2"
"334767000","2269800","3587","2788.8"
"335852000","2269800","3586","2798.1"
"336931000","2269800","3586","2806.7"
"338010000","2269800","3587","2815.6"
"339344000","2269800","3587","2826.2"
"340424000","2269800","3586","2835.6"
"341503000","2269800","3587","2844.5"
"342582000","2271100","3586","2852.7"
"343662000","2271100","3587","2861.6"
"345002000","2271100","3586","2872.6"
"346082000","2271100","3586","2881.2"
"347161000","2271100","3587","2890.5"
"348241000","2271100","3585","2899.1"
"349320000","2271100","3585","2908.0"
"350654000","2283200","3585","2919.0"
"351733000","2283200","3585","2927.6"
"352813000","2283200","3585","2936.5"
"353892000","2283200","3585","2945.5"
"354977000","2283200","3585","2954.0"
"356312000","2283200","3584","2965.0"
"357390000","2283200","3585","2974.0"
"358469000","2285800","3585","2983.3"
"359548000","2285800","3585","2991.9"
"360628000","2285800","3585","3000.4"
"361963000","2285800","3585","3011.8"
"363042000","2285800","3585","3020.4"
"364121000","2285800","3585","3028.9"
"365206000","2285800","3585","3037.9"
"366285000","2256300","3585","3046.8"
"367620000","2256300","3585","3057.8"
"368700000","2256300","3585","3066.4"
"369779000","2256300","3585","3075.3"
"370858000","2256300","3585","3084.7"
"371943000","2256300","3586","3092.8"
"373277000","2256300","3586","3104.2"
"374357000","2269000","3586","3112.8"
"375441000","2269000","3586","3121.7"
"376521000","2269000","3587","3130.3"
"377600000","2269000","3585","3139.2"
"378934000","2269000","3585","3150.2"
"380013000","2269000","3586","3159.6"
"381091000","2269000","3586","3167.7"
"382172000","2271400","3586","3176.7"
"383251000","2271400","3587","3186.0"
"384586000","2271400","3587","3196.6"
"385670000","2271400","3587","3205.1"
"386749000","2271400","3586","3214.1"
"387828000","2271400","3587","3223.5"
"388908000","2271400","3587","3232.0"
"390242000","2283500","3588","3243.0"
"391322000","2283500","3588","3252.0"
"392401000","2283500","3588","3260.5"
"393480000","2283500","3588","3269.5"
"394560000","2283500","3588","3278.0"
"395901000","2283500","3587","3289.0"
"396980000","2283500","3587","3297.9"
"398060000","2270500","3586","3306.9"
