Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"205664000","2286900","3589","1739.2"
"206743000","2286900","3589","1748.1"
"207826000","2285100","3590","1757.1"
"209159000","2285100","3589","1767.6"
"210238000","2285100","3589","1776.6"
"211317000","2285100","3589","1785.6"
"212396000","2285100","3589","1794.5"
"213481000","2285100","3590","1803.5"
"214816000","2285100","3590","1814.5"
"215895000","2298200","3590","1823.8"
"216974000","2298200","3589","1832.0"
"218051000","2298200","3589","1840.9"
"219130000","2298200","3589","1849.9"
"220464000","2298200","3589","1860.9"
"221543000","2298200","3589","1869.8"
"222622000","2298200","3589","1878.8"
"223707000","2286600","3589","1888.1"
"224785000","2286600","3589","1896.7"
"226119000","2286600","3589","1907.7"
"227197000","2286600","3588","1916.6"
"228275000","2286600","3589","1925.2"
"229354000","2286600","3588","1934.5"
"230433000","2286600","3587","1943.1"
"231768000","2272100","3588","1954.1"
"232847000","2272100","3588","1963.0"
"233930000","2272100","3588","1972.0"
"235009000","2272100","3588","1980.5"
"236089000","2272100","3589","1989.5"
"237424000","2272100","3588","2000.9"
"238503000","2272100","3588","2009.4"
"239582000","2286000","3589","2018.4"
"240661000","2286000","3589","2027.7"
"241740000","2286000","3588","2036.3"
"243074000","2286000","3588","2047.3"
"244158000","2286000","3589","2056.2"
"245237000","2286000","3588","2064.8"
"246315000","2286000","3588","2073.7"
"247394000","2301300","3588","2083.1"
"248729000","2301300","3588","2094.1"
"249812000","2301300","3587","2102.6"
"250891000","2301300","3588","2111.6"
"251969000","2301300","3587","2120.1"
"253047000","2301300","3588","2129.1"
"254385000","2301300","3587","2140.1"
"255465000","2283500","3587","2149.4"
"256544000","2283500","3587","2158.0"
"257623000","2283500","3586","2166.9"
"258702000","2283500","3586","2175.9"
"260036000","2283500","3586","2186.5"
"261115000","2283500","3586","2195.4"
"262193000","2283500","3586","2204.8"
"263278000","2271800","3586","2213.3"
"264357000","2271800","3586","2222.3"
"265691000","2271800","3586","2233.3"
"266771000","2271800","3587","2241.8"
"267849000","2271800","3588","2250.8"
"268928000","2271800","3587","2259.7"
"270007000","2271800","3587","2268.7"
"271340000","2285700","3587","2279.7"
"272419000","2285700","3586","2288.6"
"273504000","2285700","3587","2297.6"
"274583000","2285700","3586","2306.1"
"275661000","2285700","3587","2315.1"
"276995000","2285700","3587","2326.1"
"278074000","2285700","3587","2335.0"
"279154000","2286400","3587","2344.0"
"280233000","2286400","3587","2352.9"
"281312000","2286400","3588","2361.5"
"282645000","2286400","3588","2372.5"
"283730000","2286400","3587","2381.4"
"284809000","2286400","3586","2390.4"
"285888000","2286400","3587","2399.8"
"286966000","2286600","3587","2408.3"
"288299000","2286600","3588","2418.9"
"289378000","2286600","3587","2427.8"
"290457000","2286600","3587","2436.8"
"291541000","2286600","3587","2445.7"
"292620000","2286600","3587","2454.7"
"293959000","2286600","3586","2465.7"
"295038000","2283200","3586","2474.6"
"296117000","2283200","3586","2483.2"
"297196000","2283200","3585","2492.1"
"298273000","2283200","3586","2501.1"
"299608000","2283200","3586","2512.1"
"300687000","2283200","3586","2521.5"
"301767000","2283200","3586","2530.0"
"302844000","2302900","3588","2539.4"
"303929000","2302900","3587","2547.9"
"305264000","2302900","3586","2558.5"
"306343000","2302900","3587","2567.4"
"307421000","2302900","3587","2576.4"
"308501000","2302900","3588","2585.8"
"309578000","2302900","3588","2593.9"
"310913000","2269800","3589","2605.3"
"311992000","2269800","3589","2613.8"
"313071000","2269800","3589","2622.8"
"314155000","2269800","3589","2631.8"
"315234000","2269800","3589","2641.1"
"316569000","2269800","3589","2651.7"
"317648000","2269800","3588","2660.7"
"318727000","2286200","3589","2669.6"
"319806000","2286200","3588","2678.6"
"320885000","2286200","3589","2687.1"
"322218000","2286200","3588","2698.5"
"323302000","2286200","3587","2707.1"
"324380000","2286200","3586","2716.0"
"325459000","2286200","3587","2725.0"
"326538000","2287100","3587","2733.9"
"327872000","2287100","3588","2744.5"
"328951000","2287100","3587","2753.5"
"330029000","2287100","3587","2762.8"
"331108000","2287100","3587","2771.4"
"332186000","2287100","3587","2780.3"
"333530000","2287100","3587","2791.3"
"334609000","2269000","3588","2799.9"
"335689000","2269000","3588","2808.8"
"336768000","2269000","3587","2817.8"
"337846000","2269000","3587","2826.7"
"339181000","2269000","3587","2838.1"
"340260000","2269000","3587","2846.7"
"341338000","2269000","3589","2856.0"
"342417000","2302500","3588","2864.6"
"343502000","2302500","3589","2873.1"
"344835000","2302500","3589","2884.1"
"345914000","2302500","3589","2893.1"
"346994000","2302500","3589","2902.4"
"348073000","2302500","3589","2911.0"
"349152000","2302500","3589","2919.9"
"350486000","2298200","3590","2931.3"
"351564000","2298200","3590","2939.9"
"352643000","2298200","3590","2948.8"
"353728000","2298200","3590","2957.8"
"354807000","2298200","3591","2966.3"
"356141000","2298200","3590","2977.3"
"357219000","2298200","3590","2986.3"
"358298000","2272000","3590","2995.2"
"359377000","2272000","3590","3004.2"
"360457000","2272000","3591","3013.5"
"361792000","2272000","3591","3024.1"
"362871000","2272000","3591","3032.7"
"363955000","2272000","3590","3041.6"
"365034000","2272000","3589","3050.6"
"366113000","2286000","3589","3059.5"
"367447000","2286000","3588","3070.5"
"368526000","2286000","3588","3079.5"
"369604000","2286000","3589","3088.4"
"370683000","2286000","3589","3097.4"
"371763000","2286000","3588","3105.9"
"373096000","2286000","3589","3116.9"
"374180000","2284400","3589","3125.9"
"375264000","2284400","3589","3134.8"
"376343000","2284400","3589","3143.8"
"377421000","2284400","3589","3152.3"
"378755000","2284400","3589","3163.3"
"379834000","2284400","3589","3172.3"
"380912000","2284400","3589","3180.8"
"381991000","2286900","3590","3190.2"
"383070000","2286900","3590","3198.7"
"384410000","2286900","3590","3209.7"
"385489000","2286900","3591","3219.1"
"386567000","2286900","3591","3228.0"
"387647000","2286900","3591","3236.6"
"388725000","2286900","3591","3245.5"
"390060000","2270000","3591","3256.1"
"391139000","2270000","3590","3265.1"
"392218000","2270000","3590","3274.0"
"393303000","2270000","3590","3283.0"
"394382000","2270000","3590","3291.9"
"395717000","2270000","3589","3302.9"
"396795000","2270000","3589","3311.5"
"397874000","2286000","3589","3320.4"
"398954000","2286000","3589","3329.4"
"400032000","2286000","3588","3338.3"
"401366000","2286000","3588","3349.3"
"402444000","2286000","3588","3357.9"
"403529000","2286000","3587","3366.8"
"404608000","2286000","3587","3375.8"
"405687000","2286600","3587","3384.7"
"407021000","2286600","3586","3395.7"
"408100000","2286600","3587","3404.7"
"409178000","2286600","3586","3413.6"
"410256000","2286600","3587","3422.2"
"411335000","2286600","3586","3431.1"
"412669000","2286600","3587","3442.1"
"413753000","2284600","3586","3451.1"
"414832000","2284600","3586","3460.5"
"415912000","2284600","3586","3469.0"
"417018000","2284600","3585","3478.0"
"418352000","2284600","3585","3489.4"
"419431000","2284600","3586","3498.3"
"420510000","2284600","3586","3506.9"
"421588000","2280000","3586","3515.4"
"422666000","2280000","3586","3524.4"
"424007000","2280000","3587","3535.3"
"425086000","2280000","3587","3544.3"
"426165000","2280000","3587","3553.3"
"427244000","2280000","3586","3562.2"
"428323000","2280000","3586","3571.2"
"429657000","2283900","3587","3581.7"
"430736000","2283900","3586","3590.7"
"431815000","2283900","3586","3599.7"
"432893000","2283900","3586","3608.6"
"433978000","2283900","3587","3618.0"
"435312000","2283900","3587","3628.1"
"436390000","2283900","3587","3637.1"
"437469000","2286800","3587","3646.1"
"438548000","2286800","3587","3655.0"
"439627000","2286800","3587","3664.0"
"440962000","2286800","3588","3675.4"
"442041000","2286800","3587","3683.5"
"443120000","2286800","3587","3692.5"
"444204000","2286800","3587","3701.4"
"445281000","2301100","3587","3710.8"
"446616000","2301100","3586","3721.4"
"447694000","2301100","3587","3730.3"
"448772000","2301100","3587","3739.3"
"449850000","2301100","3587","3747.8"
"450929000","2301100","3587","3756.8"
"452264000","2301100","3587","3768.2"
"453347000","2270900","3587","3776.7"
"454426000","2270900","3587","3785.7"
"455505000","2270900","3588","3795.0"
"456584000","2270900","3588","3803.6"
"457918000","2270900","3588","3814.1"
"459002000","2270900","3588","3823.1"
"460080000","2270900","3588","3832.1"
"461159000","2286800","3588","3841.0"
"462237000","2286800","3588","3850.0"
"463577000","2286800","3589","3861.4"
"464656000","2286800","3589","3870.3"
"465735000","2286800","3589","3879.3"
"466814000","2286800","3588","3887.8"
"467891000","2286800","3589","3896.4"
"469225000","2284600","3588","3907.4"
"470303000","2284600","3589","3916.3"
"471381000","2284600","3588","3925.3"
"472461000","2284600","3589","3934.2"
"473546000","2284600","3589","3942.8"
"474880000","2284600","3588","3954.2"
"475959000","2284600","3588","3962.7"
"477038000","2286600","3588","3971.7"
"478117000","2286600","3588","3980.6"
"479196000","2286600","3589","3989.2"
"480530000","2286600","3588","4000.2"
"481609000","2286600","3587","4009.1"
"482688000","2286600","3588","4018.1"
"483772000","2286600","3588","4026.6"
"484851000","2271600","3588","4035.6"
"486186000","2271600","3587","4046.6"
"487265000","2271600","3588","4055.5"
"488344000","2271600","3588","4064.5"
"489424000","2271600","3589","4073.8"
"490502000","2271600","3588","4082.0"
"491836000","2271600","3587","4093.0"
"492915000","2299700","3588","4102.3"
"494000000","2299700","3588","4110.9"
"495077000","2299700","3588","4119.8"
"496156000","2299700","3588","4128.4"
"497491000","2299700","3587","4139.4"
"498570000","2299700","3587","4148.3"
"499648000","2299700","3587","4157.7"
"500727000","2272000","3587","4166.2"
"501811000","2272000","3587","4175.2"
"503145000","2272000","3588","4186.6"
"504230000","2272000","3588","4195.1"
"505308000","2272000","3588","4203.7"
"506387000","2272000","3589","4212.6"
"507466000","2272000","3588","4221.6"
"508801000","2282400","3588","4232.6"
"509881000","2282400","3589","4241.5"
"510958000","2282400","3589","4250.9"
"512038000","2282400","3588","4259.8"
"513117000","2282400","3589","4268.4"
"514457000","2282400","3588","4279.0"
"515536000","2282400","3588","4287.9"
"516615000","2286400","3589","4296.9"
"517694000","2286400","3589","4305.8"
"518772000","2286400","3589","4314.8"
"520107000","2286400","3588","4325.8"
"521185000","2286400","3588","4334.3"
"522264000","2286400","3588","4343.3"
"523348000","2286400","3588","4352.2"
"524427000","2301100","3588","4361.6"
"525761000","2301100","3589","4372.6"
"526841000","2301100","3589","4381.1"
"527919000","2301100","3589","4390.1"
"528999000","2301100","3589","4399.0"
"530077000","2301100","3589","4407.6"
"531411000","2301100","3589","4418.6"
"532490000","2271600","3590","4427.5"
"533575000","2271600","3589","4436.5"
"534653000","2271600","3589","4445.9"
"535733000","2271600","3590","4454.0"
"537067000","2271600","3590","4465.0"
"538146000","2271600","3591","4473.9"
"539225000","2271600","3590","4482.9"
"540304000","2286000","3590","4491.8"
"541383000","2286000","3590","4500.8"
"542718000","2286000","3590","4511.8"
"543807000","2286000","3590","4520.7"
"544885000","2286000","3590","4529.3"
"545964000","2286000","3590","4538.6"
"547043000","2286000","3590","4547.6"
"548377000","2282800","3590","4558.2"
"549456000","2282800","3589","4567.1"
"550535000","2282800","3590","4576.1"
"551613000","2282800","3589","4585.0"
"552692000","2282800","3590","4593.6"
"554032000","2282800","3591","4604.6"
"555110000","2282800","3591","4613.5"
"556188000","2286900","3590","4622.5"
"557267000","2286900","3590","4631.4"
"558346000","2286900","3591","4640.4"
"559681000","2286900","3589","4651.0"
"560759000","2286900","3590","4659.9"
"561838000","2286900","3590","4668.9"
"562917000","2286900","3589","4677.8"
"564002000","2286200","3589","4686.8"
"565337000","2286200","3589","4697.8"
"566414000","2286200","3589","4706.7"
"567493000","2286200","3589","4715.3"
"568571000","2286200","3589","4724.2"
"569650000","2286200","3589","4733.6"
"570985000","2286200","3590","4744.6"
"572063000","2286300","3589","4753.1"
"573141000","2286300","3589","4761.7"
"574226000","2286300","3589","4770.6"
"575303000","2286300","3589","4779.6"
"576638000","2286300","3589","4790.6"
"577717000","2286300","3589","4799.5"
"578796000","2286300","3589","4808.5"
"579875000","2272200","3589","4817.0"
"580954000","2272200","3589","4826.4"
"582289000","2272200","3589","4837.4"
"583374000","2272200","3589","4845.9"
"584453000","2272200","3589","4854.9"
"585537000","2272200","3588","4863.9"
"586617000","2272200","3588","4872.8"
"587950000","2296300","3588","4883.8"
"589027000","2296300","3588","4892.3"
"590106000","2296300","3589","4901.3"
"591185000","2296300","3588","4910.3"
"592264000","2296300","3587","4919.2"
"593604000","2296300","3588","4930.2"
"594682000","2296300","3587","4939.2"
"595762000","2286800","3588","4948.1"
"596841000","2286800","3588","4957.1"
"597919000","2286800","3588","4965.6"
"599253000","2286800","3588","4976.6"
"600332000","2286800","3588","4985.6"
"601411000","2286800","3587","4994.5"
"602490000","2286800","3587","5003.9"
"603575000","2286400","3586","5012.4"
"604908000","2286400","3588","5023.8"
"605987000","2286400","3588","5032.0"
"607065000","2286400","3588","5040.9"
"608144000","2286400","3588","5050.3"
"609223000","2286400","3588","5059.2"
"610558000","2286400","3587","5069.8"
"611637000","2285900","3587","5078.8"
"612715000","2285900","3588","5087.3"
"613800000","2285900","3588","5096.3"
"614879000","2285900","3588","5105.2"
"616213000","2285900","3588","5116.6"
"617292000","2285900","3588","5125.2"
"618371000","2285900","3588","5133.7"
"619450000","2271600","3589","5142.7"
"620529000","2271600","3589","5152.0"
"621863000","2271600","3588","5162.6"
"622942000","2271600","3589","5171.6"
"624026000","2271600","3588","5180.5"
"625106000","2271600","3589","5189.9"
"626184000","2271600","3588","5198.4"
"627523000","2297100","3588","5209.4"
"628601000","2297100","3588","5218.0"
"629680000","2297100","3588","5226.9"
"630759000","2297100","3589","5236.3"
"631838000","2297100","3589","5244.8"
"633171000","2297100","3589","5255.4"
"634255000","2297100","3589","5264.8"
"635334000","2272400","3588","5273.3"
"636412000","2272400","3589","5282.7"
"637490000","2272400","3589","5291.6"
"638825000","2272400","3589","5302.2"
"639904000","2272400","3589","5311.6"
"640983000","2272400","3589","5320.1"
"642061000","2272400","3589","5328.7"
"643140000","2288500","3590","5337.6"
"644480000","2288500","3590","5349.0"
"645559000","2288500","3589","5357.6"
"646637000","2288500","3589","5366.5"
"647715000","2288500","3589","5375.5"
"648794000","2288500","3589","5384.0"
"650128000","2288500","3589","5395.0"
"651207000","2284600","3588","5404.0"
"652284000","2284600","3589","5413.3"
"653370000","2284600","3588","5421.9"
"654448000","2284600","3588","5430.8"
"655781000","2284600","3588","5441.4"
"656860000","2284600","3589","5450.4"
"657939000","2284600","3589","5459.3"
"659018000","2286900","3588","5468.3"
"660098000","2286900","3589","5476.8"
"661433000","2286900","3588","5487.8"
"662510000","2286900","3588","5496.8"
"663594000","2286900","3588","5505.7"
"664674000","2286900","3588","5514.7"
"665753000","2286900","3587","5523.2"
"667086000","2270000","3588","5534.2"
"668165000","2270000","3587","5543.2"
"669248000","2270000","3587","5552.1"
"670327000","2270000","3587","5561.1"
"671407000","2270000","3587","5570.0"
"672741000","2270000","3587","5580.6"
"673826000","2270000","3587","5590.0"
"674905000","2284900","3587","5598.5"
"675984000","2284900","3586","5607.5"
"677062000","2284900","3586","5616.4"
"678396000","2284900","3587","5627.4"
"679475000","2284900","3586","5636.4"
"680554000","2284900","3587","5644.9"
"681632000","2284900","3586","5654.3"
"682711000","2288300","3586","5662.8"
"684051000","2288300","3586","5673.8"
"685130000","2288300","3586","5682.8"
"686209000","2288300","3586","5691.7"
"687287000","2288300","3586","5700.3"
"688366000","2288300","3586","5709.2"
"689701000","2288300","3586","5720.6"
"690779000","2298400","3586","5729.6"
"691859000","2298400","3587","5738.1"
"692938000","2298400","3586","5747.1"
"694022000","2298400","3586","5756.0"
"695356000","2298400","3585","5766.6"
"696435000","2298400","3585","5776.0"
"697514000","2298400","3585","5784.5"
"698594000","2271400","3585","5793.5"
"699673000","2271400","3585","5802.0"
"701008000","2271400","3585","5813.0"
"702086000","2271400","3585","5822.4"
"703164000","2271400","3585","5830.9"
"704249000","2271400","3585","5839.5"
"705328000","2271400","3585","5848.4"
"706661000","2270100","3585","5859.4"
"707740000","2270100","3586","5868.8"
"708818000","2270100","3586","5877.7"
"709897000","2270100","3587","5885.9"
"710979000","2270100","3587","5894.8"
"712314000","2270100","3586","5905.8"
"713399000","2270100","3586","5914.8"
"714476000","2285800","3587","5923.7"
"715555000","2285800","3587","5932.7"
"716634000","2285800","3586","5941.2"
"717968000","2285800","3586","5952.2"
"719047000","2285800","3586","5961.2"
"720126000","2285800","3587","5970.1"
"721204000","2285800","3587","5979.1"
"722282000","2288500","3587","5988.0"
"723622000","2288500","3587","5998.6"
"724701000","2288500","3587","6007.6"
"725780000","2288500","3587","6016.5"
"726858000","2288500","3587","6025.9"
"727936000","2288500","3587","6034.4"
"729271000","2288500","3588","6045.8"
"730349000","2270500","3588","6054.0"
"731429000","2270500","3588","6063.3"
"732508000","2270500","3588","6071.9"
"733593000","2270500","3589","6081.3"
"734926000","2270500","3590","6092.2"
"736005000","2270500","3590","6100.4"
"737085000","2270500","3589","6109.3"
"738163000","2286000","3589","6118.3"
"739242000","2286000","3590","6127.7"
"740576000","2286000","3589","6138.2"
"741655000","2286000","3589","6146.8"
"742734000","2286000","3588","6155.7"
"743817000","2286000","3589","6165.1"
"744896000","2286000","3589","6173.6"
"746231000","2284400","3588","6184.6"
"747309000","2284400","3589","6193.6"
"748387000","2284400","3588","6202.1"
"749466000","2284400","3588","6211.1"
"750545000","2284400","3589","6220.5"
"751879000","2284400","3590","6231.4"
"752962000","2284400","3589","6240.0"
"754046000","2271100","3589","6248.5"
"755123000","2271100","3589","6257.5"
"756202000","2271100","3588","6266.4"
"757536000","2271100","3589","6277.4"
"758614000","2271100","3588","6286.0"
"759692000","2271100","3588","6294.9"
"760771000","2271100","3587","6303.9"
"761850000","2289200","3588","6312.8"
"763190000","2289200","3588","6323.4"
"764270000","2289200","3587","6332.4"
"765347000","2289200","3587","6341.3"
"766427000","2289200","3587","6350.7"
"767506000","2289200","3588","6359.7"
"768841000","2289200","3588","6370.2"
"769920000","2283700","3588","6379.2"
"770998000","2283700","3588","6388.1"
"772077000","2283700","3588","6396.7"
"773155000","2283700","3589","6406.1"
"774495000","2283700","3588","6416.6"
"775574000","2283700","3589","6425.6"
"776652000","2283700","3589","6434.1"
"777731000","2272200","3588","6443.1"
"778809000","2272200","3588","6452.0"
"780144000","2272200","3588","6463.4"
"781223000","2272200","3588","6472.0"
"782302000","2272200","3589","6480.5"
"783386000","2272200","3588","6489.9"
"784466000","2272200","3588","6498.4"
"785799000","2284300","3587","6509.4"
"786878000","2284300","3588","6518.8"
"787957000","2284300","3587","6526.9"
"789035000","2284300","3588","6535.9"
"790114000","2284300","3586","6544.8"
"791448000","2284300","3585","6555.8"
"792526000","2284300","3586","6564.8"
"793612000","2301100","3587","6574.2"
"794695000","2301100","3587","6583.1"
"795774000","2301100","3586","6591.7"
"797109000","2301100","3586","6602.2"
"798188000","2301100","3586","6611.2"
"799267000","2301100","3586","6620.1"
"800346000","2301100","3586","6629.1"
"801426000","2257000","3587","6637.6"
"802759000","2257000","3586","6648.6"
"803844000","2257000","3586","6657.6"
"804922000","2257000","3586","6666.5"
"806001000","2257000","3586","6675.5"
"807079000","2257000","3585","6684.4"
"808413000","2257000","3585","6695.4"
"809492000","2298700","3586","6704.4"
"810570000","2298700","3585","6713.3"
"811649000","2298700","3586","6722.3"
"812728000","2298700","3587","6730.8"
"814067000","2298700","3586","6741.8"
"815146000","2298700","3587","6750.8"
"816224000","2298700","3586","6759.7"
"817304000","2272200","3588","6768.3"
"818384000","2272200","3587","6777.2"
"819718000","2272200","3587","6788.6"
"820796000","2272200","3587","6797.2"
"821875000","2272200","3587","6805.7"
"822953000","2272200","3586","6814.7"
"824037000","2272200","3586","6823.6"
"825372000","2284100","3587","6834.6"
"826452000","2284100","3587","6844.0"
"827531000","2284100","3586","6852.5"
"828610000","2284100","3586","6861.5"
"829689000","2284100","3586","6870.5"
"831023000","2284100","3586","6881.4"
"832101000","2284100","3586","6890.4"
"833180000","2287900","3586","6898.9"
"834265000","2287900","3586","6907.9"
"835343000","2287900","3586","6916.9"
"836683000","2287900","3586","6928.3"
"837762000","2287900","3587","6937.2"
"838841000","2287900","3587","6946.2"
"839920000","2287900","3587","6954.7"
"840997000","2299800","3587","6963.7"
"842331000","2299800","3587","6974.7"
"843416000","2299800","3586","6983.2"
"844494000","2299800","3586","6992.6"
"845573000","2299800","3586","7001.1"
"846652000","2299800","3587","7010.1"
"847987000","2299800","3588","7021.1"
"849066000","2269800","3587","7029.6"
"850145000","2269800","3586","7038.6"
"851224000","2269800","3586","7047.5"
"852304000","2269800","3587","7056.5"
"853643000","2269800","3586","7067.5"
"854722000","2269800","3587","7076.0"
"855801000","2269800","3587","7085.0"
"856880000","2286400","3586","7093.9"
"857959000","2286400","3586","7102.9"
"859292000","2286400","3587","7114.3"
"860371000","2286400","3587","7122.4"
"861450000","2286400","3588","7131.8"
"862529000","2286400","3587","7140.3"
"863614000","2286400","3588","7149.7"
"864948000","2284100","3587","7160.3"
"866026000","2284100","3587","7168.8"
"867105000","2284100","3588","7177.8"
"868184000","2284100","3588","7187.1"
"869262000","2284100","3587","7195.7"
"870597000","2284100","3587","7206.7"
"871676000","2284100","3587","7215.6"
"872755000","2302900","3588","7225.0"
"873839000","2302900","3587","7233.5"
"874917000","2302900","3588","7242.1"
"876251000","2302900","3587","7253.1"
"877331000","2302900","3589","7262.4"
"878414000","2302900","3588","7271.0"
