Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3590","46.8"
"1080000","0","3588","55.7"
"2159000","2294000","3591","64.7"
"3238000","2294000","3586","73.2"
"4323000","2294000","3583","82.2"
"5658000","2294000","3584","93.2"
"6738000","2294000","3584","102.1"
"7818000","2294000","3587","111.1"
"8897000","2294000","3584","120.0"
"9976000","2285300","3586","129.0"
"11311000","2285300","3585","140.0"
"12390000","2285300","3585","148.5"
"13469000","2285300","3586","157.5"
"14555000","2285300","3586","166.4"
"15633000","2285300","3585","175.4"
"16967000","2285300","3585","186.0"
"18047000","2283300","3587","195.3"
"19128000","2283300","3585","203.9"
"20207000","2283300","3585","212.8"
"21286000","2283300","3586","221.4"
"22620000","2283300","3586","232.4"
"23699000","2283300","3585","241.3"
"24785000","2283300","3585","250.3"
"25864000","2270700","3586","259.2"
"26943000","2270700","3585","267.8"
"28278000","2270700","3585","278.8"
"29357000","2270700","3584","287.7"
"30436000","2270700","3583","296.7"
"31515000","2270700","3585","306.0"
"32594000","2270700","3584","314.6"
"33929000","2285200","3585","325.6"
"35014000","2285200","3585","334.1"
"36093000","2285200","3585","343.1"
"37172000","2285200","3585","352.0"
"38257000","2285200","3586","361.4"
"39591000","2285200","3586","372.0"
"40671000","2285200","3586","380.5"
"41750000","2283900","3586","389.9"
"42829000","2283900","3586","398.4"
"43909000","2283900","3586","407.4"
"45249000","2283900","3587","418.4"
"46329000","2283900","3586","426.9"
"47408000","2283900","3586","435.9"
"48488000","2283900","3586","444.8"
"49568000","2270500","3586","453.8"
"50904000","2270500","3587","464.8"
"51983000","2270500","3586","473.3"
"53062000","2270500","3587","482.3"
"54142000","2270500","3586","491.2"
"55227000","2270500","3586","500.6"
"56563000","2270500","3586","511.2"
"57641000","2282800","3585","520.1"
"58721000","2282800","3586","529.5"
"59800000","2282800","3587","537.6"
"60880000","2282800","3587","546.6"
"62215000","2282800","3587","557.6"
"63295000","2282800","3586","566.5"
"64380000","2282800","3586","575.5"
"65460000","2284700","3587","584.4"
"66539000","2284700","3586","593.0"
"67874000","2284700","3587","604.4"
"68952000","2284700","3586","612.9"
"70031000","2284700","3586","621.9"
"71110000","2284700","3586","630.8"
"72189000","2284700","3587","639.4"
"73524000","2285200","3586","650.8"
"74609000","2285200","3587","659.7"
"75689000","2285200","3588","668.7"
"76769000","2285200","3588","676.8"
"77847000","2285200","3587","685.8"
"79181000","2285200","3588","696.8"
"80266000","2285200","3588","705.7"
"81346000","2269400","3588","714.7"
"82426000","2269400","3588","723.6"
"83505000","2269400","3588","732.6"
"84846000","2269400","3589","743.2"
"85926000","2269400","3590","752.1"
