Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3613","46.8"
"1079000","0","3599","55.7"
"2159000","2285400","3595","64.3"
"3239000","2285400","3591","73.2"
"4319000","2285400","3590","82.2"
"5654000","2285400","3596","93.6"
"6737000","2285400","3592","102.1"
"7817000","2285400","3593","111.1"
"8896000","2285400","3589","119.6"
"9976000","2285300","3587","128.6"
"11311000","2285300","3590","140.0"
"12390000","2285300","3587","148.5"
"13470000","2285300","3588","157.1"
"14549000","2285300","3587","166.0"
"15628000","2285300","3587","175.0"
"16967000","2285300","3586","186.0"
"18047000","2297400","3588","195.3"
"19127000","2297400","3587","203.9"
"20206000","2297400","3590","212.4"
"21285000","2297400","3590","221.8"
"22620000","2297400","3589","232.4"
"23700000","2297400","3589","241.3"
"24784000","2297400","3589","250.3"
"25870000","2268800","3590","259.2"
"26949000","2268800","3590","267.8"
"28284000","2268800","3590","278.8"
"29363000","2268800","3590","287.7"
"30442000","2268800","3588","296.7"
"31521000","2268800","3588","305.6"
"32600000","2268800","3588","314.6"
"33935000","2271000","3588","325.2"
"35015000","2271000","3588","334.5"
"36099000","2271000","3588","343.1"
"37179000","2271000","3587","352.0"
"38258000","2271000","3587","361.0"
"39592000","2271000","3587","372.0"
"40673000","2271000","3587","380.9"
"41752000","2285100","3587","389.5"
"42832000","2285100","3587","398.4"
"43912000","2285100","3587","407.4"
"45247000","2285100","3586","418.4"
"46332000","2285100","3586","427.3"
"47411000","2285100","3586","436.3"
"48490000","2285100","3586","445.2"
"49569000","2299800","3586","454.2"
"50904000","2299800","3587","465.6"
"51983000","2299800","3586","473.7"
"53063000","2299800","3587","482.7"
"54142000","2299800","3586","491.6"
"55221000","2299800","3587","501.0"
"56561000","2299800","3586","511.6"
"57640000","2283300","3585","520.5"
"58719000","2283300","3585","529.5"
"59798000","2283300","3585","538.4"
"60877000","2283300","3585","547.0"
"62211000","2283300","3585","558.0"
"63290000","2283300","3585","567.3"
"64369000","2283300","3585","576.3"
"65448000","2302500","3586","585.2"
"66539000","2302500","3586","593.8"
"67873000","2302500","3586","604.8"
"68952000","2302500","3586","613.3"
"70031000","2302500","3585","622.3"
"71111000","2302500","3586","631.2"
"72190000","2302500","3587","640.6"
"73525000","2267600","3587","651.2"
"74605000","2267600","3586","659.7"
"75684000","2267600","3586","669.1"
"76769000","2267600","3585","677.6"
"77849000","2267600","3585","686.6"
"79184000","2267600","3585","697.6"
"80263000","2267600","3586","706.9"
"81342000","2285300","3586","715.5"
"82422000","2285300","3586","724.4"
"83502000","2285300","3585","733.0"
"84835000","2285300","3586","744.0"
"85920000","2285300","3585","752.9"
"87000000","2285300","3586","761.9"
"88079000","2285300","3586","770.8"
"89158000","2270900","3586","779.4"
"90492000","2270900","3586","790.8"
"91572000","2270900","3586","799.3"
"92652000","2270900","3585","808.3"
"93732000","2270900","3586","817.2"
"94811000","2270900","3586","826.2"
"96150000","2270900","3587","836.8"
"97229000","2283500","3586","845.7"
"98309000","2283500","3586","854.7"
"99388000","2283500","3586","863.6"
"100468000","2283500","3587","873.0"
"101803000","2283500","3587","883.6"
"102883000","2283500","3589","893.0"
"103961000","2283500","3589","901.1"
"105040000","2286900","3588","910.0"
"106126000","2286900","3589","919.4"
"107461000","2286900","3588","930.0"
"108543000","2286900","3588","938.9"
"109624000","2286900","3588","947.5"
"110703000","2286900","3589","956.4"
"111782000","2286900","3588","965.8"
"113118000","2295600","3589","976.8"
"114197000","2295600","3589","985.8"
"115276000","2295600","3590","994.3"
"116362000","2295600","3589","1003.3"
"117441000","2295600","3591","1012.6"
"118776000","2295600","3591","1023.6"
"119855000","2295600","3591","1031.7"
"120936000","2270300","3590","1040.7"
"122015000","2270300","3590","1049.7"
"123095000","2270300","3591","1059.0"
"124431000","2270300","3590","1069.6"
"125510000","2270300","3591","1079.0"
"126595000","2270300","3591","1087.5"
"127675000","2270300","3592","1096.1"
"128754000","2299400","3591","1105.4"
"130089000","2299400","3592","1116.4"
"131169000","2299400","3591","1125.0"
"132248000","2299400","3591","1133.9"
"133327000","2299400","3591","1142.5"
"134407000","2299400","3591","1151.4"
"135742000","2299400","3591","1162.8"
"136827000","2268700","3590","1171.4"
"137906000","2268700","3590","1180.3"
"138986000","2268700","3589","1189.3"
"140065000","2268700","3590","1197.8"
"141399000","2268700","3591","1208.8"
"142479000","2268700","3591","1218.2"
"143558000","2268700","3591","1226.7"
"144638000","2287100","3590","1235.7"
"145717000","2287100","3590","1244.6"
"147057000","2287100","3590","1255.6"
"148136000","2287100","3591","1264.6"
"149216000","2287100","3590","1273.1"
"150300000","2287100","3590","1282.1"
"151379000","2287100","3591","1291.0"
"152714000","2296000","3590","1302.4"
"153793000","2296000","3590","1311.0"
"154872000","2296000","3590","1320.3"
"155957000","2296000","3590","1328.9"
"157036000","2296000","3589","1337.8"
"158371000","2296000","3589","1348.4"
"159451000","2296000","3588","1357.4"
"160531000","2270700","3588","1366.3"
"161610000","2270700","3588","1375.3"
"162689000","2270700","3588","1383.8"
"164023000","2270700","3588","1394.8"
"165103000","2270700","3588","1404.2"
"166188000","2270700","3588","1412.7"
"167267000","2270700","3588","1421.7"
"168346000","2285600","3588","1430.6"
"169681000","2285600","3588","1441.2"
"170761000","2285600","3587","1450.2"
"171841000","2285600","3587","1459.1"
"172920000","2285600","3587","1468.1"
"173999000","2285600","3586","1477.0"
"175334000","2285600","3586","1488.0"
"176419000","2282800","3586","1497.0"
"177498000","2282800","3586","1505.5"
"178577000","2282800","3585","1514.5"
"179656000","2282800","3585","1523.4"
"180992000","2282800","3586","1534.8"
"182071000","2282800","3585","1543.4"
"183150000","2282800","3586","1552.3"
