Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3605","45.9"
"1079000","0","3578","54.9"
"2157000","2272200","3577","63.8"
"3236000","2272200","3582","72.4"
"4315000","2272200","3584","81.8"
"5650000","2272200","3584","92.3"
"6729000","2272200","3587","100.9"
"7814000","2272200","3584","109.8"
"8892000","2272200","3583","118.8"
"9970000","2271800","3584","127.7"
"11306000","2271800","3586","138.3"
"12384000","2271800","3586","147.7"
"13462000","2271800","3589","156.6"
"14541000","2271800","3588","165.2"
"15620000","2271800","3589","174.1"
"16960000","2271800","3588","184.7"
"18038000","2270100","3587","193.7"
"19117000","2270100","3587","202.6"
"20196000","2270100","3588","211.2"
"21275000","2270100","3586","220.1"
"22609000","2270100","3588","231.5"
"23688000","2270100","3587","240.1"
"24767000","2270100","3588","249.0"
"25846000","2273300","3586","257.6"
"26931000","2273300","3586","266.5"
"28270000","2273300","3586","277.5"
"29348000","2273300","3586","286.1"
"30427000","2273300","3587","295.4"
"31506000","2273300","3586","304.0"
"32584000","2273300","3586","312.5"
"33918000","2269000","3586","323.5"
"34996000","2269000","3585","332.5"
"36075000","2269000","3586","341.0"
"37160000","2269000","3585","350.0"
"38239000","2269000","3585","358.9"
"39574000","2269000","3585","369.9"
"40653000","2269000","3586","378.5"
"41732000","2271600","3585","387.4"
"42811000","2271600","3585","396.4"
"43890000","2271600","3585","404.9"
"45224000","2271600","3585","416.3"
"46303000","2271600","3585","424.9"
"47387000","2271600","3586","433.8"
"48466000","2271600","3585","442.4"
"49546000","2271600","3585","451.3"
"50879000","2271600","3585","461.9"
"51958000","2271600","3585","470.9"
"53037000","2271600","3586","480.2"
"54116000","2271600","3586","489.2"
"55195000","2271600","3586","497.3"
"56529000","2271600","3585","508.3"
"57613000","2270100","3586","517.3"
"58692000","2270100","3587","526.2"
"59771000","2270100","3586","534.8"
"60849000","2270100","3586","543.7"
"62184000","2270100","3587","554.3"
"63263000","2270100","3586","563.2"
"64342000","2270100","3588","572.6"
"65420000","2273700","3588","581.2"
"66500000","2273700","3588","590.1"
"67839000","2273700","3587","601.1"
"68918000","2273700","3588","609.6"
"69997000","2273700","3587","618.2"
"71080000","2273700","3587","627.1"
"72159000","2273700","3587","636.5"
"73494000","2268500","3587","647.1"
"74573000","2268500","3587","656.0"
"75651000","2268500","3587","665.0"
"76729000","2268500","3587","673.5"
"77814000","2268500","3588","682.5"
"79148000","2268500","3587","693.1"
"80226000","2268500","3587","702.0"
"81305000","2286900","3587","711.4"
"82384000","2286900","3588","719.5"
"83462000","2286900","3588","728.5"
"84797000","2286900","3588","739.5"
"85875000","2286900","3588","748.0"
"86959000","2286900","3587","757.0"
"88038000","2286900","3587","765.9"
"89117000","2243000","3588","774.5"
"90451000","2243000","3588","785.5"
"91530000","2243000","3588","794.4"
"92609000","2243000","3587","803.4"
"93688000","2243000","3588","811.9"
"94767000","2243000","3588","820.9"
"96102000","2243000","3587","831.9"
"97186000","2283700","3587","840.8"
"98264000","2283700","3587","849.4"
"99342000","2283700","3587","858.3"
"100421000","2283700","3587","867.3"
"101755000","2283700","3587","878.3"
"102834000","2283700","3587","886.8"
"103913000","2283700","3587","895.8"
"104992000","2274100","3587","904.7"
"106071000","2274100","3588","913.3"
"107412000","2274100","3588","924.7"
"108490000","2274100","3588","933.2"
"109569000","2274100","3587","942.2"
"110649000","2274100","3587","951.1"
"111728000","2274100","3587","959.7"
"113066000","2282400","3587","971.1"
"114146000","2282400","3587","979.6"
"115223000","2282400","3587","988.2"
"116301000","2282400","3588","997.5"
"117386000","2282400","3588","1006.5"
"118720000","2282400","3588","1016.6"
"119799000","2282400","3588","1025.6"
"120879000","2257400","3587","1034.6"
"121957000","2257400","3587","1043.5"
"123035000","2257400","3587","1052.1"
"124370000","2257400","3586","1063.5"
"125449000","2257400","3587","1072.4"
"126528000","2257400","3587","1081.0"
"127611000","2257400","3587","1089.5"
"128689000","2287100","3587","1098.9"
"130024000","2287100","3587","1109.4"
"131103000","2287100","3587","1118.4"
"132180000","2287100","3587","1126.9"
"133259000","2287100","3586","1135.9"
"134338000","2287100","3586","1144.9"
"135672000","2287100","3587","1155.4"
"136751000","2257600","3587","1164.4"
"137835000","2257600","3586","1173.3"
"138914000","2257600","3586","1182.7"
"139992000","2257600","3586","1190.8"
"141327000","2257600","3586","1201.8"
"142407000","2257600","3587","1211.2"
"143486000","2257600","3587","1219.7"
"144565000","2271600","3587","1228.3"
"145644000","2271600","3587","1237.2"
"146984000","2271600","3588","1248.2"
"148062000","2271600","3587","1256.8"
"149141000","2271600","3587","1265.7"
"150219000","2271600","3587","1274.7"
"151298000","2271600","3588","1283.6"
"152633000","2270100","3588","1294.2"
"153711000","2270100","3587","1303.2"
"154795000","2270100","3588","1312.1"
"155874000","2270100","3588","1321.1"
"156959000","2270100","3588","1330.5"
"158292000","2270100","3588","1341.0"
"159371000","2270100","3588","1349.6"
"160450000","2299800","3589","1358.9"
"161529000","2299800","3589","1367.1"
"162607000","2299800","3588","1376.0"
"163942000","2299800","3588","1387.0"
"165021000","2299800","3588","1395.6"
"166099000","2299800","3588","1404.5"
